"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",1051.17374018834,0.905293206834033,1.2845892802944,0.102265884550601,0.294586801765165
"OG0000001",1059.43163404616,0.812143734380533,1.22161035211788,0.126281696321074,0.330472778169048
"OG0000002",251.257219826123,0.0612533422316247,0.863459621690041,0.905859148516631,0.951292730081081
"OG0000003",615.66459322128,0.7931930720713,1.24820005738553,0.119301307685504,0.316387050193491
"OG0000004",667.691032110089,0.673616558181778,1.22036711828457,0.128236617150885,0.332040167927018
"OG0000005",28.1917088174052,-0.585343037340783,1.19282269652184,0.131601848350367,0.335302399097305
"OG0000006",457.210555195966,0.568413669514192,0.995203358551965,0.271425965311559,0.499237788211244
"OG0000007",623.220486855046,1.16219663997131,1.70100110755169,0.045835996198932,0.187224280770241
"OG0000008",33.1693847158414,-0.286682450205154,0.950916342015452,0.496742858501411,0.703895376704642
"OG0000009",14.6028005810976,-0.573827111165811,1.14257323939316,0.183818964150243,NA
"OG0000010",190.768698375775,0.525602867818273,1.09720660107518,0.219142264054016,0.436025329509537
"OG0000011",44.37471038727,-0.134186023124438,0.888185973380566,0.75707178315351,0.861632069571434
"OG0000012",472.788601010358,0.478457796860548,1.04129441188656,0.284998832933509,0.514063315478199
"OG0000013",34.5640777491748,-0.266246697257254,0.923959432178231,0.549390370529095,0.744086607102564
"OG0000014",1212.51769499494,0.743420897921615,1.1421694903717,0.160075459576377,0.373348201791429
"OG0000015",17.0410316983587,-0.377263351208367,1.02932623215287,0.336459668602266,0.564184563617113
"OG0000016",36.4745797324057,-0.278927472170463,0.90718004579204,0.54654910203704,0.743088001492908
"OG0000017",25.9300468585384,-0.295891974339243,1.00366726636473,0.388829103046373,0.617646229530452
"OG0000018",589.075112019282,0.716925616232868,1.14650933176754,0.163061378294242,0.374652928699865
"OG0000019",9.46238993588051,-0.374218006269215,1.09715459718946,0.168957862310294,NA
"OG0000020",31.4268184893176,-0.165146578804489,0.939497798287261,0.67322597446021,0.814172632509052
"OG0000021",1696.28793571736,1.23021605703175,1.82309044511897,0.0396003681749012,0.165251266113642
"OG0000022",405.533093172235,0.844608027225325,1.44162601328026,0.0605729538489305,0.217907351959236
"OG0000023",568.301801899836,2.60859832947807,3.44089867581616,0.00773068099280247,0.0693963456563198
"OG0000024",20.2801276558352,-0.1659259295619,0.959727490311986,0.638926183132309,0.799053402317474
"OG0000025",179.288580551931,0.122422272618789,0.897959801718837,0.791573528418545,0.88564458541901
"OG0000027",682.510573692855,0.322370619167316,0.916878362790823,0.505028353413823,0.707589634910112
"OG0000028",14.000338212398,-0.287016545093884,1.03880261039802,0.150924208887034,NA
"OG0000029",338.69994447921,0.53611335353788,1.08377501078677,0.230049037967603,0.451902944811677
"OG0000030",37.7890861234184,0.319816247541318,1.01007881384235,0.397793894906541,0.624180664365547
"OG0000032",0.456137164005386,-0.138571614871375,1.02265048519499,0.846411293220641,NA
"OG0000033",81.063370613325,0.519262252534218,1.17624994664306,0.107902938211231,0.302159429430821
"OG0000034",447.523829649722,0.897144833072903,1.2741653395946,0.104774238770475,0.299267979317178
"OG0000035",2.60649808003078,-0.188269358797051,1.03833583324346,0.399617107949746,NA
"OG0000036",100.599738719113,-0.896449525183903,1.35343241680429,0.0823056260677569,0.260409603788149
