"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",312.599653791078,0.0208158373345901,0.89121141375439,0.976437945431343,0.993515192376925
"OG0000001",351.345471450202,0.684231642211114,1.29783144380846,NA,NA
"OG0000002",166.16438255841,0.303088930786093,0.945233790695092,0.501560870026894,0.937316261257158
"OG0000004",40.0603410308413,0.165963787426125,0.966213044153372,0.65088239123239,0.937316261257158
"OG0000005",66.3842465307175,-0.388014004988952,1.07428885306509,0.237799807948177,0.845234834027478
"OG0000006",62.571982341638,0.0402279791210734,0.918739900417044,0.931412964976364,0.990952940905579
"OG0000007",36.1120353917402,0.132546632406683,0.947848897728681,0.730759479370732,0.962437035912027
"OG0000008",0,NA,NA,NA,NA
"OG0000009",19.3529839792937,-0.190393182067981,0.962194651210306,NA,NA
"OG0000010",16.6232938347395,0.202800698371078,1.01962835976183,NA,NA
"OG0000011",108.125986408824,0.315020468586678,0.968605846848969,0.464774934049201,0.937316261257158
"OG0000012",2585.49579581265,0.780482488741846,1.39723397855564,NA,NA
"OG0000013",42.0751379143494,-0.424924590732935,1.05172396515447,0.273585646757774,0.872780042391765
"OG0000014",62.8614327886264,-0.250650217906044,0.979648774414453,0.495548495449598,0.937316261257158
"OG0000015",65.0407018944901,0.0803472141377619,0.906794724830881,0.860231472361034,0.986129585296424
"OG0000016",536.544478208037,0.896951475838111,1.51943129312766,0.050346174069649,0.532600160696155
"OG0000017",0,NA,NA,NA,NA
"OG0000018",102.317945058802,0.0724165490114504,0.951676362383184,NA,NA
"OG0000019",29.1877204184295,0.1317404675416,0.946863850204594,0.737040432144782,0.964518781797879
"OG0000020",48.9590509913918,0.0714366276228763,0.938555510917732,0.861004838220738,0.986129585296424
"OG0000021",431.381743164525,0.361978539631241,1.1177692107673,NA,NA
"OG0000022",18.580222475262,-0.157060883850337,0.963808493300037,NA,NA
"OG0000023",427.10629872893,0.668086828088818,1.27932299719005,0.0841414601725171,0.55626854225164
"OG0000024",43.7412546716654,0.231249540467346,1.01795531601755,0.431036806847224,0.937316261257158
"OG0000025",0.60402094393144,0.199870927274129,1.04251750689792,0.27970828874465,NA
"OG0000026",95.6704876960087,0.687728456959535,1.29779074694598,0.0788145441792296,0.555994464888623
"OG0000027",29.5809838513837,0.185198899131513,0.981600263258091,0.591411554203015,0.937316261257158
"OG0000028",11.4416170907909,-0.215680074991496,0.998465095710188,0.517471367588599,0.937316261257158
"OG0000030",0,NA,NA,NA,NA
"OG0000031",481.549851962206,0.498214002694579,1.1915455038809,0.0509873769099815,0.532600160696155
"OG0000032",21.0273900497033,-0.0994456692424949,0.958053749954266,0.767147102916431,0.979511858873984
"OG0000033",41.951784863454,-0.428610049070733,1.04950371554587,0.285309772060911,0.888792221865141
"OG0000034",98.7991004025857,0.341078305450711,1.02132171182428,0.364709189709833,0.917529767432977
