"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",478.964684344544,0.351434428378666,1.04474779655516,0.318028702284797,0.702291518669317
"OG0000001",27.3798037899717,-0.258864106591042,0.963761263588235,0.505346999933166,0.795652723299028
"OG0000002",25.1106429241669,-0.310788448325804,0.995320302221287,0.423313944024828,0.754824864044272
"OG0000004",0,NA,NA,NA,NA
"OG0000005",3.54719470809035,-0.0316894944661045,0.980100891263269,0.961584295767155,NA
"OG0000006",11.5525810629059,-0.184238228110742,0.993354924188704,0.560837635115095,NA
"OG0000007",36.4110131057387,-0.381863465478851,1.01058633246031,0.346255170322748,0.703276936489666
"OG0000008",1.05931563818813,0.212334935553485,1.04931330599237,0.185099062301308,NA
"OG0000009",36.6383343795234,-0.354890056308126,1.0175157464566,0.360115355740984,0.710279417058295
"OG0000010",7.87554003880075,-0.19607551183762,0.978015885398334,0.55052439996879,NA
"OG0000011",7.02131640074425,-0.147086859279204,0.984048112611769,0.670074530383927,NA
"OG0000012",49.4654926200453,-0.226265342132574,0.941458756246994,0.580161937555578,0.800411128599856
"OG0000013",23.1038415382228,-0.401832913471914,1.09687760771164,0.129554050147799,0.532611095052062
"OG0000014",37.9798274788731,-0.17888359349265,0.948624958941138,0.641207602473836,0.818092458328688
"OG0000015",44.4630450248738,-0.700634443779628,1.40564650694519,0.00876423793737696,0.0864738143154526
"OG0000016",27.3508118310648,-0.221655342658443,0.948242956018442,0.573009331845634,0.800050765218432
"OG0000018",44.1780528020964,0.180843930704835,0.981260874518175,0.598816574418098,0.813072045998885
"OG0000019",348.451473119804,0.378844386959222,1.11280503541339,NA,NA
"OG0000020",334.289352995526,0.392143898153026,1.02643154575478,0.336910120442713,0.702291518669317
"OG0000021",22.9489373866299,-0.310121774090739,0.997837419685129,0.41902732886118,0.754824864044272
"OG0000022",18.1700074337886,-0.310384950033254,1.01558289804743,0.39692248045637,0.737100973531753
"OG0000023",29.9718945925496,-0.306188558568741,1.01542680269593,0.394099294465843,0.737100973531753
"OG0000024",18.2897998322429,0.187012878397905,0.99878035711536,0.537916194318299,0.795952632270901
"OG0000025",6.86882867836395,-0.030232534520216,0.974981728393587,NA,NA
"OG0000026",66.2992357041077,-0.435409227580535,1.06533467876617,0.255000213742514,0.656384279702072
"OG0000027",20.0751201731308,-0.187487357701553,0.994047857545143,0.545670286373528,0.795952632270901
"OG0000028",13.4071554259328,-0.214476223870653,0.994677941882067,0.502695046613185,NA
"OG0000030",0.136685888798468,0.170075986826429,1.02938623468,0.297348319896367,NA
"OG0000031",28.9394651430565,-0.169639263533376,0.961537985852748,0.640869288397801,0.818092458328688
"OG0000032",1.87186618815453,-0.148258747790235,1.0206095751396,0.717799555744518,NA
"OG0000033",19.7530372453971,-0.300813659738596,0.99325823603896,0.434258383150044,0.765121913169124
"OG0000034",442.656073036848,0.766394314925944,1.48335678190343,NA,NA
"OG0000035",10.7408706719896,-0.20057112432746,0.991381367194672,0.527232065455372,NA
"OG0000036",347.335216909048,0.400740721279431,1.1402351563853,0.00677020734586428,0.0715707633705652
"OG0000037",68.9462416681144,-0.35904952034698,1.01792182264643,0.351638468244833,0.703276936489666
"OG0000038",12.5176904114461,-0.458700716356647,1.15755112190379,0.0847912570360451,NA
"OG0000039",9.91434793836029,0.232571619169389,1.01894700320056,0.424792707345098,NA
"OG0000040",15.1517789772707,-0.132618408085468,0.978539359248348,0.672704241962211,NA
"OG0000041",19.9301774238921,-0.450022907082819,1.12134258004797,0.186383296055521,0.586909102472703
