"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",1955.82183099928,0.817133678014824,0.739644694904053,0.139851112754265,0.266325162549426
"OG0000001",3260.55772033658,0.62531985387743,0.789186872991061,0.259649291128843,0.428617045908669
"OG0000002",2574.00540191674,0.0829533811118365,0.68113883332029,0.877396349120586,0.912103483183901
"OG0000003",2252.73846520431,0.161869909768101,0.712932958715012,0.760604977310244,0.816531813877174
"OG0000004",2090.39340868237,1.36681436571209,0.989946654654786,0.0391273144306266,0.0948584707783086
"OG0000005",2331.56138028442,0.360289565898903,0.656509866523603,0.490783978217163,0.602819709816562
"OG0000006",941.222323730988,-0.0125343713791462,0.658342002859009,0.97426489808428,0.978734003121364
"OG0000007",1799.39396026756,0.298125692541801,0.674233470133557,0.561062267958228,0.654399140426138
"OG0000008",1034.89560738587,-0.48813502913282,0.701841628146412,0.347415650292656,0.500263281603336
"OG0000009",180.809822110797,0.072731092130092,0.677901102063337,0.891712390996415,0.925521391602914
"OG0000010",2252.71305485499,1.02961592933175,1.11368593726323,0.0983405044081729,0.198799111988214
"OG0000011",941.242427669973,0.691954260305128,0.952510672787113,0.218253538945789,0.378344525296526
"OG0000012",2479.29726358452,0.982721229975437,0.91040286552366,0.106967387347372,0.214916126872243
"OG0000013",14.744137184351,-0.113502876622373,0.886558616240398,0.784778323284076,NA
"OG0000014",1610.11507293803,-0.544476602909303,0.690082402123591,0.296345942331244,0.460281995535763
"OG0000015",6.37372869012784,-0.177374729425146,0.913789489648992,0.718886762539449,NA
"OG0000016",588.747466209351,-0.509072853549166,0.685064417753767,0.326977574200522,0.488236968749415
"OG0000017",971.933421900102,0.571585952289163,0.843913781504879,0.30300217337152,0.467306168791288
"OG0000018",1852.91485126264,0.892791733840186,0.854482446935605,0.132770874343154,0.256560189539565
"OG0000019",111.743250610355,-0.477288286089453,0.939831826640761,0.333064330623854,NA
"OG0000020",4139.01728537238,1.02119008588319,0.820965036170377,0.0848061839311002,0.175765497926602
"OG0000021",651.166673164922,1.23534585483829,1.13597975688046,0.0622295507773321,0.136282716202357
"OG0000022",176.756475983818,0.118328544802807,0.699268144106489,0.823297619739108,0.86683739770608
"OG0000023",167.719198962161,-0.466277475695147,0.712793693514281,0.368477175684867,0.512198655798058
"OG0000024",37.1726161444359,-0.105234648847637,0.788501861168963,0.833673086167271,NA
"OG0000025",1131.51805779318,0.287923779143951,0.816461991316049,0.582924825401174,0.671897561909774
"OG0000026",102.77259237715,-0.775420284572596,0.812831828398565,0.164528840771081,NA
"OG0000027",1639.92756116962,1.05603295398845,1.08577236855488,0.0923348021678979,0.188777128696025
"OG0000028",48.3446055489351,0.173484255213237,0.739233306944518,0.743349559607182,NA
"OG0000029",1650.01715333965,0.417510632553387,0.668156705740227,0.416760841598706,0.554082088370951
"OG0000030",136.852908603686,-0.498746782756411,0.714668591276461,0.341283136863033,NA
"OG0000031",197.217138183614,-0.875304139280283,0.788035644258681,0.121890964631639,0.239767556176607
"OG0000032",209.12696602648,-0.0221417531478433,0.671695575444389,0.960204592692622,0.971693416224667
"OG0000033",734.148456629666,0.899892564297477,1.1539926756707,0.122838464426269,0.240910063068831
"OG0000034",210.646245636078,-0.0499075232237211,0.67465840036735,0.91679832841433,0.939682530059617
"OG0000035",40.5575834221723,0.469728850359314,0.846310865992602,0.388431748161163,NA
"OG0000036",55.1285881337646,0.604631723996271,0.806698520596226,0.27871743998666,NA
"OG0000037",88.7991399648598,-0.26160578347992,0.727308644784859,0.604681169322839,NA
"OG0000038",396.546089101555,-0.61693198106445,0.719967613104339,0.242123601792268,0.403744178623147
"OG0000039",1426.3364480946,-0.50722697526245,0.767811507148313,0.345877154903608,0.500263281603336
"OG0000040",2161.07642508441,0.191629853817497,0.677546518420083,0.714800257680042,0.778481038513797
"OG0000041",51.185169062923,-0.341387109681759,0.755495961255288,0.516925415307567,NA
"OG0000042",63.5943242767451,-0.930549414510027,0.944042786762419,0.11217450716642,NA
"OG0000043",688.713772104951,0.566602193535612,0.88898281126414,0.299772271754992,0.463412664807129
"OG0000044",464.658005950352,-0.335174317272642,0.754214253002939,0.515856856641585,0.616214463297311
"OG0000045",730.556321110884,0.91242381999949,1.03267084363249,0.128210970526165,0.249954325328459
"OG0000046",1224.8196519142,0.571765989231538,1.07162536273569,0.233408047801512,0.395229606715448
"OG0000047",64.6423793473837,-0.343045799250738,0.731240686632318,0.510784526298191,NA
"OG0000048",2534.29407390064,0.148213927387023,0.763770062751448,0.781520368916329,0.833537146717578
"OG0000049",417.620644640724,0.24653601777969,0.667106714712599,0.63368116930809,0.715164082665807
"OG0000050",224.993038257239,-0.655525386157657,0.746887426417921,0.22027573576052,0.378851199986026
"OG0000051",10.4282259911224,-1.0489529354916,1.75242375714089,0.0407355791266232,NA
"OG0000052",462.867905299082,0.815566724199873,0.798805367322202,0.153529922905318,0.286560111786347
"OG0000053",1995.90945961838,0.0361618708312674,0.69470374727744,0.950651478403851,0.966814951796233
"OG0000055",12.8031335512479,-0.148507543128301,0.931606121335302,0.690224696488345,NA
"OG0000056",125.380276171481,-0.492698595836537,0.844839144834603,0.346610906728661,NA
"OG0000057",49.6432706957774,-1.15908436960906,1.41301806205911,0.0516500806835279,NA
"OG0000058",3211.22085482655,-0.152363252853558,0.705734375046165,0.753595197669366,0.811672817708441
"OG0000059",78.4231113729363,-0.185253898410026,0.767490637695175,0.717657928052275,NA
"OG0000060",78.1419228072477,-0.565554092986534,0.982701103030774,0.261162440971218,NA
"OG0000061",3769.22409683737,1.03760318683317,0.944674593816116,0.0918778988228531,0.18863681102067
"OG0000062",432.190382770465,1.68458496422871,1.367204370505,0.0251930190231349,0.065390976260934
"OG0000063",389.972883456694,-0.385582687623195,0.700273886349988,0.453261343951095,0.581626372999745
"OG0000064",854.912680961433,-0.354508056736572,0.653099121142208,0.480927632154547,0.600526266788748
"OG0000065",74.729963727149,0.44992423206386,0.856840075458842,0.403410254679419,NA
"OG0000066",97.032040896052,-0.446518152703527,0.786883645626019,0.390030231251239,NA
"OG0000067",2001.62158034497,-0.382044509418145,0.7047258221713,0.460330918110789,0.58693099478278
"OG0000068",689.330399735666,1.31950328927196,1.32901088022925,0.0515659823070153,0.116540715830102
"OG0000069",66.8964044006856,0.185381423922333,0.831672897654437,0.718915307233837,NA
"OG0000070",886.436208045314,1.42843481883057,1.43267131934543,0.0417248049266336,0.0993231769449213
"OG0000071",1159.05352523271,2.00378855384823,1.12807356958153,0.008881633220869,0.0283263739131599
"OG0000072",24.7394902188605,0.0093997548199087,0.807073838023233,0.989780192123447,NA
"OG0000073",105.533477228742,-0.466881509518863,0.721945506400644,0.37103617107132,NA
"OG0000074",845.85323320821,0.584601309414805,0.866803282911958,0.288966503229558,0.459798314842202
"OG0000075",44.2910041735719,0.0232177241583821,0.721694771775062,0.967985732469257,NA
"OG0000076",529.013272002206,0.744226644244538,0.936906170969273,0.193967808890271,0.348188115958766
"OG0000077",975.493031591996,-0.44200229374302,0.804666852556533,0.40064006617731,0.539386318603469
"OG0000078",28.5948846572474,0.0107950334708658,0.760282090091314,0.986601534063578,NA
"OG0000079",101.473329953065,0.848206813798543,0.978369994199423,0.153115832104669,NA
"OG0000080",19.8716455191736,-0.522511001951603,0.910287544128423,0.311721644649039,NA
"OG0000081",3570.23864800799,2.68376529392446,1.09874964535599,0.00126350352953757,0.00697581360425363
"OG0000082",10.5012782090761,-0.444026385287144,1.03114264117942,0.205189822967585,NA
"OG0000083",804.124067842694,2.73562956022956,1.49131808197381,0.0038223644300819,0.0153076748035388
"OG0000084",106.124662196205,0.394116410173165,0.786316488982372,0.463166810442581,NA
"OG0000085",6.98817032225456,-0.723738409259944,1.32420724991603,0.102434824462911,NA
"OG0000086",7.66586113040285,-0.824355822998638,1.42864974617619,0.0780337961409033,NA
"OG0000087",63.1189411192397,0.505697113892969,0.915459035307833,0.343911044682875,NA
"OG0000088",6.41674839780592,0.201273992793041,0.971603320264814,0.562422009035843,NA
"OG0000089",1798.8888531833,1.28098323604518,1.00271204045056,0.0500002679043886,0.114251603396235
"OG0000090",120.730474045633,0.134942556075141,0.73767857078795,0.800181311049286,NA
"OG0000091",220.161176629975,-0.196712956615569,0.668694747656599,0.692764994376696,0.761114717902156
"OG0000092",1239.60743979538,2.28977971548973,1.09567994154164,0.00368457642375335,0.0149430043852219
"OG0000093",1499.73781099596,-0.230821233451634,0.631154026572785,0.634612877007862,0.715164082665807
"OG0000094",500.702927104458,5.48355469854771,1.66954521552028,NA,NA
"OG0000095",674.953376193055,1.18380855366478,0.968655329993104,0.0633558982570613,0.137375660577192
"OG0000096",97.8967553333354,-0.539078548874411,0.777857010793614,0.31022599055635,NA
"OG0000097",9731.45589430035,1.7574092203071,0.985066662163749,0.0120247968569186,0.0359104160681614
"OG0000098",735.065658091108,0.966607171325793,1.14148715636584,0.108985090875686,0.218085384442274
"OG0000099",245.751988334394,-0.64967979389035,0.731667276734559,0.225293647713416,0.384462146877181
"OG0000100",75.4899761276934,-0.487296451334288,0.941605861457685,0.323610720599851,NA
"OG0000101",58.8135912462022,-0.226177900821597,0.725008270732961,0.661360732180989,NA
"OG0000102",659.83479352856,1.67638524072223,1.49901956286912,0.0267263016895253,0.0683236584047397
"OG0000103",1658.7224310717,3.8815000392242,1.84980602046019,NA,NA
"OG0000104",172.52629516658,-0.605258520206783,0.775059190257776,0.258377248255762,0.427591567012685
"OG0000105",11.0662635192008,-0.175960931783993,0.913843187530413,0.644932777556741,NA
"OG0000106",45.4630185832024,-0.206403912138104,0.86047627149881,0.656028600564222,NA
"OG0000107",26.2773121749115,-0.17654998439696,0.895572405335869,0.682947807143226,NA
"OG0000108",1462.13007027176,1.73671690555628,1.63017542081237,0.0245868808397231,0.0643568952657293
"OG0000109",61.9341984362675,0.00882673222150603,0.712189113037961,0.990984612123716,NA
"OG0000110",91.4284847485878,-0.541622103540727,0.780627858678361,0.317856460714811,NA
"OG0000111",62.9019098014089,0.0385233630318049,0.733474369714374,0.945508665867299,NA
"OG0000112",539.224015780339,0.611231702592994,0.793492663867774,0.268699952344277,0.439143951965647
"OG0000113",171.535635398546,-0.22006795991163,0.771141075757192,0.660048312271041,0.732519833044044
"OG0000114",341.910746604974,-0.506277355653868,0.744127633931144,0.336939171531308,0.496995339255546
"OG0000115",1749.04946470581,3.08066243990626,1.57585933604795,0.00247603973430038,0.0116197007531096
"OG0000116",2.95937152459586,0.0829186854265645,0.990085383807591,0.731623486879356,NA
"OG0000117",60.0308547064705,-0.815260131803823,1.12802022188119,0.127918047842707,NA
"OG0000118",44.9475460939187,-1.0672108923221,1.35309925654479,0.0635020333636762,NA
"OG0000119",32.6170803092895,-0.222425578096141,0.775523783635584,0.661551538368015,NA
