"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",2249.71341801154,1.18764794123571,1.19127704485117,0.0698120426749943,0.133543681633134
"OG0000001",5572.05713262361,1.90205556273866,1.11408000190133,0.0114548931658305,0.0375841914426797
"OG0000002",650.976155173275,-0.894686853628806,0.697009977850175,0.0941114316310571,0.165602608181652
"OG0000003",5752.06054138971,0.399963621408558,0.695198181212563,0.448394289098561,0.520347971497939
"OG0000004",163.072054611053,-0.457392177843549,0.658640965066911,0.365787482154733,0.44449175597901
"OG0000005",324.204826351298,-0.521151576150337,0.645654793737121,0.302179730559701,0.389920333599275
"OG0000006",2659.8954306774,0.794870336132281,0.925877648282975,0.172844753956778,0.256884559138771
"OG0000007",2408.62312997199,0.619515192037679,0.856083739518827,0.27413724804966,0.362433896871125
"OG0000008",537.370828469777,0.219507983319457,0.692050610262052,0.675141582569512,0.714926711542358
"OG0000010",1128.85041929428,1.04935581390416,1.26165055994404,0.0870926966588396,0.155415508033103
"OG0000011",128.023811469076,-0.123646267253819,0.721021317309766,0.804989770641616,NA
"OG0000012",4103.64969488908,-0.0778317843055083,0.765202444750351,0.870226710259635,0.891268461457623
"OG0000013",3.15639693039587,-0.225678092129533,1.03912200079077,0.529552472790111,NA
"OG0000014",2114.25483521817,2.63786121332069,1.46875696779137,0.00448751111497404,0.0190078149369972
"OG0000015",10.1681698244834,-0.169561030821312,0.937968678642152,0.674346197713382,NA
"OG0000016",1007.6092727897,1.3763923748088,1.21023879522624,0.0460012671523276,0.103139102977168
"OG0000017",479.098877957332,-1.18108038802638,0.903543658828508,0.0537531056130427,0.112634599394114
"OG0000018",874.843977418701,1.29603047329625,1.4779235366661,0.0511502867366644,0.109108345449072
"OG0000019",584.568441241717,0.451745003167102,0.790896825230125,0.401640311317792,0.479220733624649
"OG0000021",11.2249935718076,-0.0875391539234314,0.943531764398526,0.788198318050276,NA
"OG0000022",553.35974149068,2.06697477363841,1.80471672548225,NA,NA
"OG0000023",724.051377998353,3.75807033328069,1.63655340746643,0.00081825439199664,0.00557729717763227
"OG0000025",199.201362758401,-0.559249233495267,0.715352760296194,0.28383719710425,0.37237933159916
"OG0000027",3387.70401720268,3.28051947960658,1.25358180448649,0.000557214110940757,0.00423625599728037
"OG0000029",488.791881077893,0.338970617324204,0.678946175960348,0.515271349418891,0.576520585293212
"OG0000030",1034.35286814957,0.953608068486128,1.73190752152397,NA,NA
"OG0000033",883.444941109622,1.84290902425073,2.09135218182774,0.019973652388563,0.0569441147423935
"OG0000034",709.802881109353,1.32219445921358,1.61475429051588,0.045258926027028,0.102244734880774
"OG0000035",122.587161507092,-1.14253633268118,0.781872712553697,0.0484934143440653,NA
"OG0000037",44.8292408509747,-0.092646915540519,0.862434683086677,0.832168870822603,NA
"OG0000038",543.673414485782,-0.356456146239304,0.938042111146397,0.430302352193001,0.503292494774062
"OG0000039",274.899650572333,-0.411775338973972,0.950648827108756,0.378570884284855,0.456285638985608
"OG0000041",218.793024313462,0.190615808321861,0.688236691182972,0.715955495514019,0.751436475822678
"OG0000042",79.2408113331682,0.143869192401039,0.738218793631434,0.78742620320983,NA
"OG0000043",1.8781608388979,-0.255459295538666,1.03901795355839,0.631357169095083,NA
"OG0000044",60.3324902293187,-0.317979724658542,0.903530340387524,0.491000926803925,NA
"OG0000045",510.976735350561,0.56494838562018,0.755613630797885,0.301418612578188,0.389920333599275
"OG0000047",32.4367808569583,-1.11137209345407,1.41925298844665,0.0446014577014616,NA
"OG0000048",237.016411639305,-0.306656433821151,0.730927974350001,0.546826202950198,0.601691026606892
"OG0000049",2170.63987785881,2.50058742320389,1.06844283042056,0.00186745875640101,0.010648106178325
"OG0000050",73.0102467181227,-0.34997390809732,0.914786965089069,0.4506429643518,NA
"OG0000051",417.055756841068,-0.428056896656168,0.620699411635892,0.383390813614534,0.460224195290322
"OG0000052",1424.0862423665,1.5709928128119,1.63725492690478,0.0319797427894379,0.0803558791276977
"OG0000053",42.5619170027712,-0.0141563514033347,0.749268836143153,0.973461771224764,NA
"OG0000055",8.13477529371117,0.059973839407,0.943575777815801,0.878124988140671,NA
"OG0000056",292.386421733109,-0.135913089752033,0.591516285796384,0.77388428601315,0.805111195799646
"OG0000058",898.572591249625,1.07430808940262,0.939149876338239,0.0830889109868153,0.150678055703919
"OG0000059",79.5664498363849,-0.925607420439293,0.780359306935974,0.102506913331199,NA
"OG0000060",198.190222495134,-0.180127592863673,0.666419189933611,0.719303141208857,0.753616188581011
"OG0000061",904.236124954302,0.947189001357014,1.08973079611598,0.116931361484509,0.19368798145339
"OG0000062",215.300428307235,0.575014100182403,1.1792402546063,0.137448114222423,0.223306114339443
"OG0000063",2.90844490202221,-0.213553510093622,1.03604616817222,0.562167319379077,NA
"OG0000064",756.259642398732,1.16332446476255,1.52887683709585,0.0579844352818888,0.11695500041551
"OG0000066",70.4910553874246,0.381985951455028,0.966199641260407,0.411715601542319,NA
"OG0000067",463.010842590431,0.0982490279331497,0.707230677212348,0.853225034798305,0.87840702367256
"OG0000068",93.2059749256552,0.245747215261502,0.700707506406186,0.639523493431871,NA
"OG0000070",28.7543843488224,0.595460374777149,0.878259675944384,0.29086622817349,NA
"OG0000071",756.973823733439,1.40504936009463,1.37153807383448,0.0435934653490377,0.0998105210501134
"OG0000072",29.1414537335283,0.30781217151418,0.840799014953107,0.559168042167041,NA
"OG0000074",3196.66729534506,3.07088228233883,1.78155088659677,0.00356572597339823,0.0167815516049615
"OG0000075",1889.87900636612,0.671836034996205,0.840551432729176,0.233484384190543,0.325519553137719
"OG0000076",819.042328519567,0.768887934728649,0.946340540675667,0.182964287462516,0.269225365918789
"OG0000077",1276.08537926314,1.78023641158798,1.33416070445477,0.0203473346246618,0.0571759541771045
"OG0000078",36.6990761356202,-0.00139662786416367,0.719142678217158,0.994372611760879,NA
"OG0000079",121.266803177736,-0.436064265542217,0.669249383353974,0.390174145917921,NA
"OG0000081",2756.2426025431,3.78190503571037,1.19133405114556,8.74964570154555e-05,0.00112794345674272
"OG0000083",73.4264689966198,-0.488430426886236,0.734056518065397,0.350891621395242,NA
"OG0000084",798.441940981632,2.68817055315145,0.970982440904478,0.000515003282644693,0.00401838087642504
"OG0000085",338.3334886419,0.800593079935615,1.40029822005457,0.0644302476526672,0.125681371243525
"OG0000087",45.5896994928475,-1.06388878409989,1.18978707825887,0.075317645363073,NA
"OG0000089",584.640433336271,1.85239042887889,1.6700900855133,0.0203724615040774,0.0571759541771045
"OG0000090",230.894109193864,3.45229568496977,2.26922837123651,NA,NA
"OG0000092",38.7861691868628,0.536993870368618,0.795032127526187,0.313405128683405,NA
"OG0000095",2125.17967968877,3.30007152817518,1.06270614122163,0.000133918130434837,0.00155712649701683
"OG0000097",25735.2699906673,1.58726575786366,0.944846197012449,0.020299514388393,0.0571759541771045
"OG0000098",1005.11230520566,1.275055863551,1.34683691704108,0.0568897070484927,0.11673216705798
"OG0000099",7.55398999146228,-0.195349755932947,0.989373546693046,0.53591858991773,NA
"OG0000100",27.3745242888277,-0.599428126721152,1.02965440914376,0.212478492197046,NA
"OG0000101",149.984975828493,-0.369672596812049,0.919983462355747,0.432222404682858,0.504543082631761
"OG0000102",3.02138660357296,-0.217227750171569,1.03709611296763,0.54922728236632,NA
"OG0000103",41.5710059861189,-0.0761355487208195,0.734848996253219,0.879627923953041,NA
"OG0000104",931.843362436198,1.16635351211219,1.08756097653935,0.0722113431542218,0.136373651243483
"OG0000105",16.5697071405007,-0.502461694049764,1.02564909979021,0.26255408036477,NA
"OG0000107",1173.19534449043,2.91753927818156,1.33701684358819,0.00183403838344122,0.0105885227806599
"OG0000108",853.092622532103,0.0738236142468212,0.688691705600306,0.897616350085459,0.909891445471243
"OG0000109",85.5642479189918,0.196411896737197,0.718347497535443,0.710858899502306,NA
"OG0000111",43.1919925134742,-0.0905723738702634,0.87266735605412,0.832204843827194,NA
"OG0000112",18.6635618736651,-0.150318044256087,0.905643356162404,0.718919346064563,NA
"OG0000113",46.3420799388634,-0.0887546193917908,0.808121395983851,0.853411447896375,NA
"OG0000115",455.496582798673,-0.205430734899541,0.61623371521092,0.672424261398022,0.713323053683411
"OG0000116",7.26071734164145,-0.848289593741155,1.4477161584773,0.0816444335320689,NA
"OG0000117",423.233375278246,3.0716877277291,1.70800045985268,NA,NA
"OG0000118",671.467444619688,3.72688674159346,1.92114011517972,NA,NA
"OG0000120",108.430334805832,-0.618264959429446,0.669111955284729,0.232169116279307,NA
"OG0000121",220.815532254525,0.0412367906048859,0.689531659672064,0.941031001607368,0.94903296590675
"OG0000122",259.33425463472,-0.319560314796437,0.637717151115963,0.521632357182898,0.578183154784034
"OG0000123",468.353931417021,0.955512211985197,1.2358502697823,0.102612741953195,0.176336913998667
"OG0000124",59.5635011843824,0.189000552830443,0.76568148413495,0.722663750794064,NA
"OG0000125",1554.46127678751,0.870151331174698,0.894100104884541,0.142488695378259,0.227751472666598
"OG0000126",523.20200231141,1.40633142440579,1.63801015449553,0.0399342894139907,0.0951045527007891
"OG0000127",35.1782778359337,0.222287754255629,0.776510072375981,0.676700494294572,NA
"OG0000128",536.437519179058,-0.506592575048736,0.640978890958635,0.31261821036248,0.398988729671047
"OG0000129",678.591980972916,0.785040648191299,1.35770881535937,0.078297670480148,0.145550215030495
"OG0000130",771.978262325394,1.20725760590205,1.27430226618943,0.0648292130924723,0.126044994635528
"OG0000131",31.310516772925,-0.18778104979879,0.813064984337076,0.710676751947965,NA
"OG0000133",1948.19724943492,2.75217628233282,1.83312405877844,NA,NA
"OG0000135",2668.29428390418,5.29198585315766,0.957815988531516,1.82297702832126e-09,1.80170896299085e-07
"OG0000136",865.625609231876,1.43218128081012,1.2963112296906,0.0410118086015492,0.0961264920977023
"OG0000138",478.834844713868,-0.525159714619681,0.619497387034469,0.286792031594897,0.375425330542547
"OG0000139",77.0317215590288,-0.0858692538493588,0.669949173501619,0.864422277142465,NA
"OG0000140",25.8231279919174,-0.74144941093097,1.16038882925371,0.110799973865608,NA
"OG0000141",57.28891147208,-0.434633946367904,0.833554954520833,0.414972133156316,NA
"OG0000145",37.1517200209813,-0.642358756130791,1.0422179849342,0.197806551328648,NA
"OG0000146",21.1798351844907,0.0448774409762921,0.930116372339948,0.917332136612725,NA
"OG0000148",0.0286603455567105,-0.0244095461096062,1.01452393868792,0.265472859002248,NA
"OG0000149",567.971835824307,3.33818055757218,1.98989643428179,0.00288326021953785,0.0146134470956064
"OG0000151",2005.82765947655,3.7754508032847,1.0419676096155,1.83900406911893e-05,0.000330463458481068
"OG0000152",145.782666515545,-0.0569936233304899,0.634678820878184,0.904098552892262,NA
"OG0000153",67.3409264035101,-0.460462657509948,0.944758274554192,0.343707460355601,NA
"OG0000154",510.315403214308,-0.985242268280222,0.749687003789961,0.0773461380175905,0.144233521523368
"OG0000155",354.377949090057,0.986981832251965,1.01193177341697,0.107622731879583,0.182093031734365
"OG0000156",93.2865270046041,0.201520642854178,0.6823211185412,0.698388758573765,NA
"OG0000157",1732.44629152038,3.43615347253366,0.913062518394729,1.27582774126904e-05,0.000274515064022177
"OG0000158",766.048427174946,2.812867302526,1.66361611925056,0.00436434468077108,0.0188375590741485
"OG0000160",169.386290476424,-0.186881069954691,0.869636993338798,0.683019377797082,0.720694823903327
"OG0000161",107.114965143134,-0.448524554374284,0.945609886353364,0.350917346943422,NA
"OG0000162",39.2059741693517,-0.0805280155903147,0.853298460863729,0.855548493483984,NA
"OG0000164",129.127514169893,-0.719334376413571,0.779726164990399,0.197658376237915,NA
"OG0000165",412.482879015483,-0.320877032835353,0.620025261065305,0.513258176846827,0.575353684064591
"OG0000166",611.413064002145,0.519828366226871,0.970151909628607,0.310240609729197,0.398209267466263
"OG0000167",267.125636650784,-0.295977673339653,0.909759375349225,0.517628812215409,0.578067581249976
"OG0000168",14.3655614491735,-0.83580805908391,1.278894409214,0.0715424624741107,NA
"OG0000170",4203.20493322421,2.25118704574539,1.88220151239217,0.0119881441712853,0.0386357037694141
"OG0000171",671.297354299764,1.07685397922127,1.31333041934615,0.079176161773864,0.146266242778509
"OG0000172",142.011073513433,-0.813832073283932,0.753892892588255,0.134874356753226,NA
"OG0000173",129.015464561095,-0.168866449391122,0.645504153446893,0.733501533698938,NA
"OG0000175",33.0906334240357,-0.332697280629982,0.731013778491289,0.5266535214241,NA
"OG0000176",202.057204465707,-0.061762184085857,0.640518376378114,0.897221414391359,0.909891445471243
"OG0000177",24.1782243236484,0.13478602203918,0.739146039638163,0.801004327031146,NA
"OG0000178",174.742967022301,-0.581197134570288,0.663334857392091,0.253632122292063,0.342605577492469
"OG0000180",4.9706728651725,0.435677771815358,1.15524255553377,0.0408660412912702,NA
"OG0000182",2797.4200328943,4.05020397103153,1.55325845795169,0.000376034872857091,0.00312104476331977
"OG0000183",760.624369244551,0.577801370711482,0.907769993768573,0.288798906148626,0.377219716621444
"OG0000184",13.3223261767671,-0.313844075749477,0.934929127943677,0.42591887902357,NA
"OG0000185",99.9063676732294,-0.442980008644395,0.6789960719679,0.391264350486382,NA
"OG0000186",69.6585938823155,-0.410238087960579,0.717836444466123,0.437445587336522,NA
"OG0000187",23.2836349827126,-0.194618426897008,0.883959059081476,0.655956981792674,NA
"OG0000188",412.473025151816,-0.735190416653644,0.750277412325182,0.1727185291521,0.256884559138771
"OG0000189",61.0758137650805,-0.256037219963776,0.751484567736124,0.622127960122148,NA
"OG0000190",3.46435043430317,-0.311543696190997,1.06132770397172,0.420615528276603,NA
"OG0000191",451.214621827345,1.40796219028086,1.2133076581981,0.0423957915295926,0.0982600745015671
"OG0000192",24.9867340888328,0.204404832216167,0.788260905569399,0.696920291059841,NA
"OG0000193",600.235640742465,1.57921271969782,1.25976995690586,0.0293848308850938,0.0744953820794327
"OG0000197",87.5716404166204,-0.153182197391247,0.71619957558445,0.761673198704814,NA
"OG0000199",876.232233396409,4.81757203691871,1.56722985644669,7.61081215505466e-05,0.00102572991089714
"OG0000200",78.1260198391221,0.116129732720673,0.639339982686487,0.821341393552594,NA
"OG0000201",7730.9527552595,0.435095260191326,0.855733675004881,0.416796637268354,0.491671324982903
"OG0000202",128.367886618591,0.52435970157769,0.870311965766003,0.33679052831038,NA
"OG0000204",4.83322632128768,-0.119539128776755,0.958954923351447,0.745297419919307,NA
"OG0000205",158.760098975686,-0.45844316163658,0.963325483115768,0.335791028734394,0.420981141732549
"OG0000206",115.384379229061,-0.301999905855422,0.667529172862428,0.546928455909039,NA
