"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",440.932098913493,0.565090754419952,1.19064291872192,0.120748145216649,0.313945177563287
"OG0000001",0,NA,NA,NA,NA
"OG0000010",0,NA,NA,NA,NA
"OG0000018",4.23560316902314,0.222148187941259,1.05434405817138,0.0999428999894094,0.313945177563287
"OG0000029",0,NA,NA,NA,NA
"OG0000040",2.4489900537747,0.121850697756251,1.00430351685963,0.610873082135287,0.661779172313227
"OG0000048",1.56449298343529,-0.162862580884276,1.0238416449962,0.556989622863019,0.658260463383568
"OG0000069",0,NA,NA,NA,NA
"OG0000078",4.82415597371272,-0.208781027016034,1.048426291293,NA,NA
"OG0000089",8.7474413273304,0.226494115647201,1.0564706712182,NA,NA
"OG0000107",20.3493108772634,0.242291760602815,1.06240884076471,NA,NA
"OG0000132",0,NA,NA,NA,NA
"OG0000163",11.5183563551217,-0.0257704596939061,0.973544050273516,0.920568560442948,0.920568560442948
"OG0000179",0,NA,NA,NA,NA
"OG0000191",4.32768149878452,0.222298486603403,1.05442031718594,0.098315025737972,0.313945177563287
"OG0000231",0,NA,NA,NA,NA
"OG0000251",126.532257047798,0.237413384272379,1.06092879185662,NA,NA
"OG0000253",7.73457969995531,0.225742823494755,1.05613050366854,NA,NA
"OG0000276",1.56533160594334,0.213124546617352,1.0495658368835,0.200877699165173,0.435235014857876
"OG0000301",7.14121107031851,-0.212555727736252,1.05076016071238,NA,NA
"OG0000321",0,NA,NA,NA,NA
"OG0000420",0,NA,NA,NA,NA
"OG0000531",0,NA,NA,NA,NA
"OG0000602",0,NA,NA,NA,NA
"OG0000638",26.0703958337959,0.312894679319657,1.09227808440417,0.00827038727495095,0.107515034574362
"OG0000678",190.865310559873,0.453553588426138,1.17875053259515,NA,NA
"OG0000779",27.8076555879346,0.245029071478184,1.06350627744939,NA,NA
"OG0000947",5.70885644520511,0.224081239341071,1.05531515679246,0.0791744069025935,0.313945177563287
"OG0001210",104.895761915371,0.265930687718178,1.03977776188639,0.330254016142436,0.60326584448379
"OG0001270",0,NA,NA,NA,NA
"OG0001698",0,NA,NA,NA,NA
"OG0001823",530.522599665364,-0.260940438663556,0.979388275912101,0.481245931271912,0.630420204427548
"OG0001853",280.593046812202,0.448984307726001,1.16587229164556,NA,NA
"OG0001897",0,NA,NA,NA,NA
"OG0002044",8.84696808246182,-0.178565704553338,1.01035713029363,0.484938618790422,0.630420204427548
"OG0002149",5.37431348590981,-0.209898258034692,1.04911345131361,NA,NA
"OG0002901",0,NA,NA,NA,NA
"OG0003529",0,NA,NA,NA,NA
"OG0003636",0,NA,NA,NA,NA
"OG0003758",2.11056823849931,-0.195852285982895,1.0412138396137,0.371240519682332,0.60326584448379
"OG0004010",0,NA,NA,NA,NA
"OG0004669",0,NA,NA,NA,NA
"OG0004866",0,NA,NA,NA,NA
"OG0005585",0,NA,NA,NA,NA
"OG0006258",0,NA,NA,NA,NA
"OG0006593",0,NA,NA,NA,NA
"OG0007809",0,NA,NA,NA,NA
"OG0008600",0,NA,NA,NA,NA
"OG0008653",0,NA,NA,NA,NA
"OG0008677",0,NA,NA,NA,NA
"OG0011018",0,NA,NA,NA,NA
"OG0012292",0,NA,NA,NA,NA
"OG0015011",0,NA,NA,NA,NA
"OG0044099",0,NA,NA,NA,NA
"OG0044100",0,NA,NA,NA,NA
"OG0044101",0,NA,NA,NA,NA
