"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"OG0000000",278.298736930738,0.276575718573679,0.947737101330538,0.528191123227891,0.673962114511339
"OG0000001",309.421706027372,-0.167539724554294,0.927460166933242,0.671894884626376,0.789128290099453
"OG0000002",167.487083405422,-0.200126201613414,0.931005807284759,0.622729096636989,0.753686365590222
"OG0000003",390.31385559068,-0.71453211511217,1.3314250004643,0.0634183791769944,0.140177525004243
"OG0000004",119.283138163062,-0.271926920913906,0.976711392724932,0.477336259349416,0.63244192635624
"OG0000005",71.8885678605525,-0.227515589280192,1.00144483106798,NA,NA
"OG0000006",154.128562818143,0.0588017259998808,0.903700931622253,0.903075998625267,0.935961933496999
"OG0000007",116.788745445587,-0.0079514848828979,0.915371929759783,0.97209689808138,0.980079445602121
"OG0000008",56.707940500932,-0.31431121218062,1.05509243275879,0.262379026877794,0.417163776546708
"OG0000009",129.387005615893,0.162425100670725,0.917063623851449,0.713769739321172,0.8149644401337
"OG0000010",110.356591892309,0.172476568476506,0.929820645783506,0.686565601077137,0.797442038860688
"OG0000011",99.6410866333032,-0.400438948114282,1.09794814800267,NA,NA
"OG0000012",253.926965603361,-0.493665838328478,1.16145161528291,NA,NA
"OG0000013",58.3058756261798,-0.134582302144067,0.954789330714365,0.69983814205879,0.805759905098482
"OG0000014",103.162612062,-0.229162358407399,0.954419671855985,0.55762324468011,0.695455626830159
"OG0000015",113.457559382302,-0.0440780006206489,0.930831120389009,0.894601042032253,0.934342298152778
"OG0000016",55.6506988974845,-0.329182549162723,1.06582985228864,0.229168375040277,0.378313520841407
"OG0000017",90.0418657139174,-0.125938735071481,0.917312979822723,0.75187656183289,0.833323571539963
"OG0000018",507.416756830912,0.224087329184134,0.933829113352965,0.613323883508459,0.746268715184111
"OG0000019",114.637161828428,-0.0565179998965677,0.922145783220712,0.874601526877876,0.926095408218107
"OG0000020",408.315432016913,-0.149489384325978,0.915555586402031,0.711258061008006,0.813602647426342
"OG0000021",55.424614817271,0.39628068030153,1.09726912639113,0.183242942053454,0.31887157632924
"OG0000022",133.994200432675,0.0335951685897985,0.905801563263682,0.946690824424027,0.960820906896058
"OG0000023",43.6879425679737,-0.263527874695497,1.02380834800768,NA,NA
"OG0000024",39.2923487499465,-0.0408456877009925,0.957240869765681,0.890967956123396,0.932534502998565
"OG0000025",31.1486046571876,-0.089127370422995,0.950977477396637,0.792826118379193,0.864830069900304
"OG0000026",90.8261828786579,0.419101546523131,1.0704711771433,0.256584091399685,0.412100902611412
"OG0000027",79.4922521510549,-0.134732440126946,0.931740427115177,0.725484910147814,0.820533086707609
"OG0000028",45.3675487376222,-0.139182021406158,0.934315500465386,0.716857065308958,0.8149644401337
"OG0000029",111.042517500662,0.00907841186368308,0.907269120607547,0.994445639810159,0.996738841049208
"OG0000030",86.2901662335692,-0.51501164786408,1.1263271936632,0.174354045268577,0.307274673080985
"OG0000031",141.819344821835,0.143289450684683,0.914357297599189,0.747016691258864,0.831272350293096
"OG0000032",73.6582060662589,0.377643451912073,1.07701666233535,0.230449831815854,0.378376024006714
"OG0000033",102.674795336566,-0.763317711992904,1.44975967249346,0.0258610580850743,0.0890268848084812
"OG0000034",232.255618457565,0.414012055522749,1.02954739530909,0.324350711575451,0.484989900258287
"OG0000035",4.9710213722971,-0.200496933092029,1.02986884265594,0.363889554805653,NA
"OG0000036",254.648040056785,0.204361093617216,0.927421674297517,0.644296674799509,0.769673325030765
"OG0000037",113.071959001801,0.163013776250365,0.938871362402405,0.69348577668571,0.800733315817878
"OG0000038",18.2540824231303,0.358146422049981,1.11410589326814,0.0280120284536962,0.0913406070174751
"OG0000039",718.152541035788,-1.35033558631803,4.57855867182963,0.000208083468254871,0.0088174278010201
"OG0000040",230.046047376624,-0.0239101248468144,0.898144489813252,0.942757325850467,0.960820906896058
"OG0000041",32.3178720092963,-0.101473053097318,0.934094823785477,0.784101129441997,0.858443537102686
"OG0000042",21.958924332075,0.0960988960671737,0.988601774226394,NA,NA
"OG0000043",9.25661509297287,-0.220975930321737,1.02114904215096,0.408816597579842,0.570381742835512
"OG0000044",63.6552962227975,-0.474588358791722,1.17805159050073,0.0437539128351255,0.11349313071083
"OG0000045",158.440070790268,-0.0771090085477218,0.906604429774789,0.843115828806903,0.902754836077159
"OG0000046",21.9024740228474,-0.43646505769366,1.16604648814382,0.00477854611014838,0.0364158169083722
"OG0000047",153.570865363072,0.179017351899783,0.969471393702079,0.627140221144543,0.756539240572838
"OG0000048",84.8888129672427,0.275413970934355,0.985514864782014,0.478900294264667,0.633415659570117
"OG0000049",239.199563018809,0.060422108286859,0.909325588132826,0.899287182495672,0.935961933496999
"OG0000050",2.78925690865857,0.185082081171028,1.02716168182695,0.383847259316345,NA
"OG0000052",30.0570987936875,-0.157079707417089,0.997668422072692,0.551380423122284,0.69203898586262
"OG0000053",391.323032360416,-0.621583067640664,1.18052621277955,0.138849293343386,0.26004825278719
"OG0000054",31.9916277810087,-0.0620374418385047,0.94775117301653,0.851188687474463,0.907183632174167
"OG0000055",25.2874493122343,-0.43209828425624,1.13697484379912,0.095467635166304,0.194634200846432
"OG0000056",1.33123944367397,0.197047779992971,1.04035459315529,0.398693567937273,NA
"OG0000057",6.71484151125587,-0.247707276449294,1.06518619021505,0.0400309593207567,0.110862681828161
"OG0000058",62.5139824050521,0.270316849312872,0.988787836701505,0.475440182524724,0.630685956410348
"OG0000059",49.0652523433343,0.215531260634137,1.01841677708581,0.439521365586669,0.596647554021215
"OG0000060",80.7203464450711,0.248899297451886,0.960372365287639,0.543978809064754,0.687495175479922
"OG0000061",268.456213671504,-0.552663927202859,1.15954258642146,0.143504830203548,0.265616143006567
