"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root423|1131",0,NA,NA,NA,NA
"Root423|1132",0,NA,NA,NA,NA
"Root423|1218",0,NA,NA,NA,NA
"Root423|1243",0,NA,NA,NA,NA
"Root423|1244",0,NA,NA,NA,NA
"Root423|1293",0,NA,NA,NA,NA
"Root423|1375",0,NA,NA,NA,NA
"Root423|1430",0,NA,NA,NA,NA
"Root423|2007",0,NA,NA,NA,NA
"Root423|2107",0,NA,NA,NA,NA
"Root423|2109",0,NA,NA,NA,NA
"Root423|2171",0,NA,NA,NA,NA
"Root423|2215",0,NA,NA,NA,NA
"Root423|2247",0,NA,NA,NA,NA
"Root423|2258",0,NA,NA,NA,NA
"Root423|2424",0,NA,NA,NA,NA
"Root423|3380",0,NA,NA,NA,NA
"Root423|3389",0,NA,NA,NA,NA
"Root423|3484",0,NA,NA,NA,NA
"Root423|3863",0,NA,NA,NA,NA
"Root423|3899",0,NA,NA,NA,NA
"Root423|3956",0,NA,NA,NA,NA
"Root423|4126",0,NA,NA,NA,NA
"Root423|4195",0,NA,NA,NA,NA
"Root423|4245",0,NA,NA,NA,NA
"Root423|4273",0,NA,NA,NA,NA
"Root423|4284",0,NA,NA,NA,NA
"Root423|4298",0.155737091248346,0.0216829792093281,1.01232882876119,0.358227956648987,0.467357003045367
"Root423|442",0,NA,NA,NA,NA
"Root423|4433",0,NA,NA,NA,NA
"Root423|4773",0,NA,NA,NA,NA
"Root423|5093",0,NA,NA,NA,NA
"Root423|5095",0,NA,NA,NA,NA
"Root423|5148",0,NA,NA,NA,NA
"Root423|5163",0,NA,NA,NA,NA
"Root423|5172",0,NA,NA,NA,NA
"Root423|5219",0,NA,NA,NA,NA
"Root423|5264",0,NA,NA,NA,NA
"Root423|5474",0,NA,NA,NA,NA
"Root423|5483",0,NA,NA,NA,NA
"Root423|5542",0,NA,NA,NA,NA
"Root423|5604",0,NA,NA,NA,NA
"Root423|567",0,NA,NA,NA,NA
"Root423|5705",0,NA,NA,NA,NA
"Root423|6060",0,NA,NA,NA,NA
"Root423|6112",0,NA,NA,NA,NA
"Root423|6113",0,NA,NA,NA,NA
"Root423|6222",0,NA,NA,NA,NA
"Root423|6268",0,NA,NA,NA,NA
"Root423|6486",0,NA,NA,NA,NA
"Root423|6493",0,NA,NA,NA,NA
"Root423|6534",0,NA,NA,NA,NA
"Root423|6535",0,NA,NA,NA,NA
"Root423|6542",0,NA,NA,NA,NA
"Root423|6705",0,NA,NA,NA,NA
"Root423|6738",0,NA,NA,NA,NA
"Root423|6841",0,NA,NA,NA,NA
"Root423|6851",0,NA,NA,NA,NA
"Root423|6873",0,NA,NA,NA,NA
"Root423|1335",0,NA,NA,NA,NA
"Root423|1412",0,NA,NA,NA,NA
"Root423|1421",0,NA,NA,NA,NA
"Root423|1705",0,NA,NA,NA,NA
"Root423|1740",0,NA,NA,NA,NA
"Root423|1929",0,NA,NA,NA,NA
"Root423|2184",0,NA,NA,NA,NA
"Root423|2204",0,NA,NA,NA,NA
"Root423|2209",0,NA,NA,NA,NA
"Root423|3480",0,NA,NA,NA,NA
"Root423|3536",0,NA,NA,NA,NA
"Root423|3902",0,NA,NA,NA,NA
"Root423|4190",0,NA,NA,NA,NA
"Root423|4280",0,NA,NA,NA,NA
"Root423|4460",0,NA,NA,NA,NA
"Root423|458",0.00946214275543968,-0.0105071191665131,1.01842747157765,0.0582871537738472,0.091860555446649
"Root423|4768",105.890839576125,-0.221492162378849,1.05670791900719,0.00020723623168105,0.00138544350461027
"Root423|4845",0,NA,NA,NA,NA
"Root423|5321",0,NA,NA,NA,NA
"Root423|5359",0,NA,NA,NA,NA
"Root423|5419",0,NA,NA,NA,NA
"Root423|5517",0,NA,NA,NA,NA
"Root423|6290",0,NA,NA,NA,NA
"Root423|6291",0,NA,NA,NA,NA
"Root423|6472",0,NA,NA,NA,NA
"Root423|6478",0,NA,NA,NA,NA
"Root423|6589",0,NA,NA,NA,NA
"Root423|6611",0,NA,NA,NA,NA
"Root423|6626",0,NA,NA,NA,NA
"Root423|6631",0,NA,NA,NA,NA
"Root423|6640",0,NA,NA,NA,NA
"Root423|6807",0,NA,NA,NA,NA
"Root423|6820",0,NA,NA,NA,NA
"Root423|1397",0,NA,NA,NA,NA
"Root423|1997",0,NA,NA,NA,NA
"Root423|2095",0,NA,NA,NA,NA
"Root423|3028",0,NA,NA,NA,NA
"Root423|3965",0,NA,NA,NA,NA
"Root423|4813",0,NA,NA,NA,NA
"Root423|4860",0,NA,NA,NA,NA
"Root423|5426",0,NA,NA,NA,NA
"Root423|5554",0,NA,NA,NA,NA
"Root423|6293",0,NA,NA,NA,NA
"Root423|3075",81.9800048331293,-0.221487667553987,1.05670496182442,0.000302186124684629,0.00138544350461027
"Root423|3095",0,NA,NA,NA,NA
"Root423|3210",0,NA,NA,NA,NA
"Root423|3611",0,NA,NA,NA,NA
"Root423|3853",85.3958383678431,-0.221488414367326,1.05670546953959,0.000284674872500779,0.00138544350461027
"Root423|4036",0,NA,NA,NA,NA
"Root423|4152",0,NA,NA,NA,NA
"Root423|4794",0,NA,NA,NA,NA
"Root423|5287",0,NA,NA,NA,NA
"Root423|553",0,NA,NA,NA,NA
"Root423|5568",0,NA,NA,NA,NA
"Root423|5800",0,NA,NA,NA,NA
"Root423|5926",0,NA,NA,NA,NA
"Root423|6019",0,NA,NA,NA,NA
"Root423|1387",0,NA,NA,NA,NA
"Root423|2014",0,NA,NA,NA,NA
"Root423|2288",0,NA,NA,NA,NA
"Root423|2313",136.633341388549,-0.221495027741508,1.05670999488812,2.43069110120594e-13,5.12557752391837e-12
"Root423|2330",0,NA,NA,NA,NA
"Root423|3227",0,NA,NA,NA,NA
"Root423|3385",0,NA,NA,NA,NA
"Root423|3887",0,NA,NA,NA,NA
"Root423|4805",0,NA,NA,NA,NA
"Root423|4842",0,NA,NA,NA,NA
"Root423|4881",0,NA,NA,NA,NA
"Root423|5293",0,NA,NA,NA,NA
"Root423|5718",0,NA,NA,NA,NA
"Root423|6231",0,NA,NA,NA,NA
"Root423|6475",0,NA,NA,NA,NA
"Root423|6480",0,NA,NA,NA,NA
"Root423|6609",0,NA,NA,NA,NA
"Root423|6685",0,NA,NA,NA,NA
"Root423|6802",0,NA,NA,NA,NA
"Root423|1235",0,NA,NA,NA,NA
"Root423|1250",0,NA,NA,NA,NA
"Root423|2018",0,NA,NA,NA,NA
"Root423|2240",0,NA,NA,NA,NA
"Root423|3410",0,NA,NA,NA,NA
"Root423|3877",0,NA,NA,NA,NA
"Root423|3878",0,NA,NA,NA,NA
"Root423|4005",0,NA,NA,NA,NA
"Root423|4131",0,NA,NA,NA,NA
"Root423|4155",0,NA,NA,NA,NA
"Root423|4163",0,NA,NA,NA,NA
"Root423|4224",0,NA,NA,NA,NA
"Root423|4271",0.353004073496251,0.0449232828732597,1.0095776280442,0.536448532070571,0.603887776102299
"Root423|5251",0,NA,NA,NA,NA
"Root423|5342",0,NA,NA,NA,NA
"Root423|648",0,NA,NA,NA,NA
"Root423|6582",0,NA,NA,NA,NA
"Root423|1419",0,NA,NA,NA,NA
"Root423|2026",0,NA,NA,NA,NA
"Root423|2067",0,NA,NA,NA,NA
"Root423|2124",0,NA,NA,NA,NA
"Root423|4219",0,NA,NA,NA,NA
"Root423|4238",0,NA,NA,NA,NA
"Root423|4393",0,NA,NA,NA,NA
"Root423|4441",0,NA,NA,NA,NA
"Root423|4508",0,NA,NA,NA,NA
"Root423|5102",3.41583353471372,-0.220928593943362,1.05631425801398,0.0177257935111152,0.0323331603860157
"Root423|5212",0,NA,NA,NA,NA
"Root423|5215",0,NA,NA,NA,NA
"Root423|5276",0,NA,NA,NA,NA
"Root423|1418",0,NA,NA,NA,NA
"Root423|2025",0,NA,NA,NA,NA
"Root423|2066",0,NA,NA,NA,NA
