"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root101|1050",3.27998661443139,-0.21908073332432,1.05503859997036,0.0713953797557034,NA
"Root101|1082",0,NA,NA,NA,NA
"Root101|123",0,NA,NA,NA,NA
"Root101|1289",0,NA,NA,NA,NA
"Root101|1290",0,NA,NA,NA,NA
"Root101|1338",0,NA,NA,NA,NA
"Root101|1531",0,NA,NA,NA,NA
"Root101|1836",1.1414901668719,0.193522373635603,1.03862331117107,0.428698742543421,NA
"Root101|1873",0,NA,NA,NA,NA
"Root101|1889",0,NA,NA,NA,NA
"Root101|2135",0,NA,NA,NA,NA
"Root101|2155",0,NA,NA,NA,NA
"Root101|2186",0,NA,NA,NA,NA
"Root101|2244",0,NA,NA,NA,NA
"Root101|2265",0,NA,NA,NA,NA
"Root101|2589",25.0744800970298,-0.0776352315171385,0.972671449297608,NA,NA
"Root101|2612",0,NA,NA,NA,NA
"Root101|2636",0,NA,NA,NA,NA
"Root101|2642",5.06312575596545,-0.232128648875211,1.05773216624417,0.0810626085426253,NA
"Root101|2670",0,NA,NA,NA,NA
"Root101|2895",0,NA,NA,NA,NA
"Root101|2967",0,NA,NA,NA,NA
"Root101|2977",0.995768017909527,0.189892023857227,1.03688846114294,0.458599065846958,NA
"Root101|2987",0,NA,NA,NA,NA
"Root101|2995",0,NA,NA,NA,NA
"Root101|3058",0.850045868947157,0.185367130565835,1.0348012823217,0.494615864999762,NA
"Root101|3114",22.828047772745,0.105886822779497,0.973975963407984,NA,NA
"Root101|3187",0,NA,NA,NA,NA
"Root101|3237",0.437166446887109,0.161418331033607,1.02532690663783,0.66022425705404,NA
"Root101|3305",0.340018347578863,0.152497962735713,1.02221357333424,0.727575687526247,NA
"Root101|3319",0,NA,NA,NA,NA
"Root101|3338",0,NA,NA,NA,NA
"Root101|3340",4.24468855985239,-0.219622270806588,1.05541064044149,0.0575038814889046,NA
"Root101|3363",7.52467517428378,-0.220432580134577,1.05597080523701,0.034595726720125,NA
"Root101|340",0,NA,NA,NA,NA
"Root101|3512",0,NA,NA,NA,NA
"Root101|3518",0,NA,NA,NA,NA
"Root101|354",0,NA,NA,NA,NA
"Root101|3713",0,NA,NA,NA,NA
"Root101|3741",0,NA,NA,NA,NA
"Root101|398",0,NA,NA,NA,NA
"Root101|4038",0,NA,NA,NA,NA
"Root101|551",4.73042905639362,-0.168533683060943,1.02451282459983,0.40724799429096,NA
"Root101|565",6.09118582662706,-0.220187292537156,1.0557983834452,0.0419801879879999,NA
"Root101|790",0,NA,NA,NA,NA
"Root101|908",0,NA,NA,NA,NA
"Root101|1560",0.631462645503602,0.175896277180683,1.03071429121759,0.566016209688065,NA
"Root101|1772",0,NA,NA,NA,NA
"Root101|1860",0,NA,NA,NA,NA
"Root101|1949",0,NA,NA,NA,NA
"Root101|2061",0.704323719984787,0.179525037630458,1.03223419034179,0.539248482403756,NA
"Root101|2138",0,NA,NA,NA,NA
"Root101|250",0,NA,NA,NA,NA
"Root101|2620",2.62565780760549,-0.218390195718588,1.05457064355093,0.0865660205411754,NA
"Root101|2698",0,NA,NA,NA,NA
"Root101|2858",1.04434206756365,0.191187714605656,1.03750137102645,0.448043850457065,NA
"Root101|2914",0,NA,NA,NA,NA
"Root101|3177",0,NA,NA,NA,NA
"Root101|3182",0,NA,NA,NA,NA
"Root101|3183",3.61027948545755,-0.219250242232422,1.05515461863161,0.0665431271792844,NA
"Root101|3992",0,NA,NA,NA,NA
"Root101|463",0,NA,NA,NA,NA
"Root101|858",0,NA,NA,NA,NA
"Root101|154",0,NA,NA,NA,NA
"Root101|1998",0,NA,NA,NA,NA
