"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root180|116",0,NA,NA,NA,NA
"Root180|124",0,NA,NA,NA,NA
"Root180|1500",0,NA,NA,NA,NA
"Root180|1524",0,NA,NA,NA,NA
"Root180|1709",0,NA,NA,NA,NA
"Root180|1910",0,NA,NA,NA,NA
"Root180|1923",0,NA,NA,NA,NA
"Root180|2039",0,NA,NA,NA,NA
"Root180|2105",0,NA,NA,NA,NA
"Root180|2185",0,NA,NA,NA,NA
"Root180|2354",0,NA,NA,NA,NA
"Root180|2373",0,NA,NA,NA,NA
"Root180|2381",0,NA,NA,NA,NA
"Root180|2482",0,NA,NA,NA,NA
"Root180|2542",0,NA,NA,NA,NA
"Root180|2551",0,NA,NA,NA,NA
"Root180|257",0,NA,NA,NA,NA
"Root180|2580",0,NA,NA,NA,NA
"Root180|2584",0,NA,NA,NA,NA
"Root180|2618",0,NA,NA,NA,NA
"Root180|2708",0,NA,NA,NA,NA
"Root180|273",0,NA,NA,NA,NA
"Root180|2751",0,NA,NA,NA,NA
"Root180|2794",0,NA,NA,NA,NA
"Root180|285",0,NA,NA,NA,NA
"Root180|2971",0,NA,NA,NA,NA
"Root180|2998",0,NA,NA,NA,NA
"Root180|3064",0,NA,NA,NA,NA
"Root180|336",0,NA,NA,NA,NA
"Root180|396",0,NA,NA,NA,NA
"Root180|400",0,NA,NA,NA,NA
"Root180|568",0,NA,NA,NA,NA
"Root180|691",0,NA,NA,NA,NA
"Root180|692",0,NA,NA,NA,NA
"Root180|746",0,NA,NA,NA,NA
"Root180|85",0,NA,NA,NA,NA
"Root180|87",0,NA,NA,NA,NA
"Root180|1267",0,NA,NA,NA,NA
"Root180|1477",0,NA,NA,NA,NA
"Root180|1535",0,NA,NA,NA,NA
"Root180|1737",0,NA,NA,NA,NA
"Root180|1965",0,NA,NA,NA,NA
"Root180|206",0,NA,NA,NA,NA
"Root180|2116",0,NA,NA,NA,NA
"Root180|2444",0,NA,NA,NA,NA
"Root180|2448",0,NA,NA,NA,NA
"Root180|2801",0,NA,NA,NA,NA
"Root180|2892",0,NA,NA,NA,NA
"Root180|3023",0,NA,NA,NA,NA
"Root180|3043",0,NA,NA,NA,NA
"Root180|3096",0,NA,NA,NA,NA
"Root180|45",0,NA,NA,NA,NA
"Root180|562",0,NA,NA,NA,NA
"Root180|608",0,NA,NA,NA,NA
"Root180|1251",0,NA,NA,NA,NA
"Root180|1460",0,NA,NA,NA,NA
"Root180|1754",0,NA,NA,NA,NA
"Root180|1945",0,NA,NA,NA,NA
"Root180|1968",0,NA,NA,NA,NA
