"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root1277|107",0,NA,NA,NA,NA
"Root1277|1089",0,NA,NA,NA,NA
"Root1277|1384",0,NA,NA,NA,NA
"Root1277|1450",0,NA,NA,NA,NA
"Root1277|1741",0.668025863495621,-0.119121877504097,1.01775863610912,0.987219713025101,NA
"Root1277|2068",0,NA,NA,NA,NA
"Root1277|2122",0,NA,NA,NA,NA
"Root1277|2281",0,NA,NA,NA,NA
"Root1277|2335",0,NA,NA,NA,NA
"Root1277|2598",0,NA,NA,NA,NA
"Root1277|2779",0,NA,NA,NA,NA
"Root1277|3123",5.62663166428849,-0.0654618108301905,0.977907082403142,NA,NA
"Root1277|3273",0,NA,NA,NA,NA
"Root1277|3863",0.20546936241793,-0.0799151589450785,1.01415588796419,0.652139814758526,NA
"Root1277|3874",2.16056015260252,-0.175157898016403,1.02880915546605,0.655872278117601,NA
"Root1277|1001",0,NA,NA,NA,NA
"Root1277|1229",8.10683284943017,-0.152594310533902,0.98807580945956,0.544104301274908,NA
"Root1277|1245",5.5482621026715,0.173386946061394,0.999265740257712,0.537586448729265,NA
"Root1277|1361",3.25527984278522,0.0703705804472927,0.982879593503249,0.771770160285348,NA
"Root1277|1379",7.6657336569127,0.23674005510386,1.02528656128959,0.399294651744332,NA
"Root1277|1416",0,NA,NA,NA,NA
"Root1277|1586",1.18636831078185,-0.140047738134573,1.02150785896953,0.8429209272939,NA
"Root1277|1692",0.954275443547923,-0.132087945148644,1.01989029525806,0.906950179533534,NA
"Root1277|1693",0,NA,NA,NA,NA
"Root1277|1820",0,NA,NA,NA,NA
"Root1277|1904",0,NA,NA,NA,NA
"Root1277|2",0,NA,NA,NA,NA
"Root1277|2124",2.54523689756124,-0.239010269035579,1.04106293244458,0.541919086342504,NA
"Root1277|2158",13.3720099856548,-0.163467541408059,0.971488834090721,0.635644548684783,0.945891095003788
"Root1277|2377",10.290162489137,-0.277250442811803,1.00685801381975,0.33942367459005,0.860609948464448
"Root1277|2505",3.09641876457352,-0.256185070335721,1.04701388990618,0.477477796301658,NA
"Root1277|2605",4.80419493909081,-0.0218499011031214,0.98153608044811,0.889778249747747,NA
"Root1277|2645",4.09278822573654,0.0140121012744865,0.982596006939821,0.996486411327887,NA
"Root1277|2698",0,NA,NA,NA,NA
"Root1277|2727",0,NA,NA,NA,NA
