"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root181|1031",0,NA,NA,NA,NA
"Root181|1046",0,NA,NA,NA,NA
"Root181|1404",0,NA,NA,NA,NA
"Root181|1458",3.13539461040387,-0.180992414306796,1.0345569552944,0.509813994224698,0.970138530494062
"Root181|1704",0,NA,NA,NA,NA
"Root181|172",0,NA,NA,NA,NA
"Root181|1808",1.44168083457884,0.10925186569177,1.00105026930071,0.586140594971678,0.970138530494062
"Root181|1848",0,NA,NA,NA,NA
"Root181|2059",1.11787739502447,0.131842024523702,1.00896743908664,0.488572297103891,0.970138530494062
"Root181|2200",0.888458277190044,0.210073132775105,1.04808049693433,0.202216248874063,0.970138530494062
"Root181|2266",0.382365196390716,-0.11316520616509,1.01885193264969,0.899429562532304,0.992916466790077
"Root181|2552",2.9372894714526,-0.179098900332354,1.03380434260409,0.525694374437372,0.970138530494062
"Root181|2620",0,NA,NA,NA,NA
"Root181|2674",0,NA,NA,NA,NA
"Root181|2685",0,NA,NA,NA,NA
"Root181|2972",0.535311274947002,-0.123797213874231,1.01989382840919,0.998255098698342,0.998703998764062
"Root181|2991",0,NA,NA,NA,NA
"Root181|3030",0,NA,NA,NA,NA
"Root181|305",2.29419117834429,-0.172035351978953,1.0311195842973,0.587910604264424,0.970138530494062
"Root181|3141",13.5565495766468,-0.40503570678368,1.12862146705618,0.0925409890108527,0.970138530494062
"Root181|3158",0,NA,NA,NA,NA
"Root181|3570",7.00677415583881,-0.257610414650399,1.05839517384239,0.26360473939725,0.970138530494062
"Root181|3814",0.273371777596937,0.189374469456867,1.0375243372082,0.274838642672688,0.970138530494062
"Root181|3818",0,NA,NA,NA,NA
"Root181|3835",0,NA,NA,NA,NA
"Root181|3941",0,NA,NA,NA,NA
"Root181|4118",0,NA,NA,NA,NA
"Root181|4294",1.83483754876837,-0.165020868028063,1.02875143023144,0.647231248217677,0.970138530494062
"Root181|4402",0,NA,NA,NA,NA
"Root181|477",7.15969816711376,-0.101069596364773,0.976389981826172,0.747810531067026,0.970138530494062
"Root181|680",1.58463242848177,-0.160244401221907,1.02729257477724,0.687268780976461,0.970138530494062
"Root181|751",0,NA,NA,NA,NA
"Root181|953",443.996718417223,0.377897257688855,1.08897896937147,NA,NA
"Root181|966",0,NA,NA,NA,NA
"Root181|993",0,NA,NA,NA,NA
"Root181|1092",0,NA,NA,NA,NA
"Root181|1095",0,NA,NA,NA,NA
"Root181|1534",0,NA,NA,NA,NA
"Root181|1590",0,NA,NA,NA,NA
"Root181|1689",0.512572082994256,0.202110065263982,1.04384181961116,0.237584453956589,0.970138530494062
"Root181|195",2.93016475877339,0.0401436052760795,0.989317486775978,0.908118287761947,0.995633603015243
"Root181|2227",6.58873483421367,-0.198908608553624,1.0426586313045,NA,NA
"Root181|2326",0,NA,NA,NA,NA
"Root181|2576",2.58451928042979,0.0452786105061927,0.990425334704093,0.861424155920496,0.985784685472399
"Root181|2657",1.85513019249638,-0.165427878061212,1.02887988279586,0.644003566550875,0.970138530494062
"Root181|2860",0,NA,NA,NA,NA
