"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root491|1029",2.45825798351942,0.208517293981532,1.04633678854024,NA,NA
"Root491|1045",0.692467037611105,0.177490643614766,1.03143969497185,0.551187800970369,NA
"Root491|1124",0,NA,NA,NA,NA
"Root491|1227",0,NA,NA,NA,NA
"Root491|1250",3.21997172489164,0.212858029572097,1.04865506324734,NA,NA
"Root491|1264",13.4272475096852,0.258170422298609,1.051393459693,NA,NA
"Root491|1355",0,NA,NA,NA,NA
"Root491|1356",0,NA,NA,NA,NA
"Root491|1372",8.34422780321381,0.223209137990753,1.05429000294213,NA,NA
"Root491|1414",0,NA,NA,NA,NA
"Root491|1463",1.52342748274443,0.199336756904885,1.04150914255982,0.375791137800361,NA
"Root491|1523",1.28106401958054,0.19460128771439,1.03930280041758,0.411157276860581,NA
"Root491|1533",1.69654424214721,0.20166622262679,1.04269923701277,0.354785190690161,NA
"Root491|1546",0,NA,NA,NA,NA
"Root491|1613",0,NA,NA,NA,NA
"Root491|162",2.6313747429222,0.209661538282714,1.04694774524401,NA,NA
"Root491|1691",21.6518652050152,0.229478569959369,1.05746172502781,NA,NA
"Root491|1741",0,NA,NA,NA,NA
"Root491|1786",11.2717143500133,0.333645461222223,1.08849779614434,0.133309459163675,0.228670704185053
"Root491|2044",0,NA,NA,NA,NA
"Root491|2055",0,NA,NA,NA,NA
"Root491|2118",0.0692467037611105,0.0791736389751711,1.00936142187204,0.889530000951753,NA
"Root491|2165",0,NA,NA,NA,NA
"Root491|2201",0,NA,NA,NA,NA
"Root491|2280",0,NA,NA,NA,NA
"Root491|2311",0,NA,NA,NA,NA
"Root491|2558",2.90836155796664,0.211255600391657,1.04780513062302,NA,NA
"Root491|2683",3.39308848429441,0.213592111281354,1.04905638376523,NA,NA
"Root491|2813",0,NA,NA,NA,NA
"Root491|2848",0,NA,NA,NA,NA
"Root491|2946",2.01547665165768,0.172078724214881,1.02325500727344,0.46844477466406,NA
"Root491|3194",0,NA,NA,NA,NA
"Root491|3263",0,NA,NA,NA,NA
"Root491|3273",0.276986815044442,0.141887340625078,1.01928110804795,0.791824058670971,NA
"Root491|3299",0.138493407522221,0.110472349760587,1.0125914102432,0.964977754868235,NA
"Root491|3341",0,NA,NA,NA,NA
"Root491|3361",0,NA,NA,NA,NA
"Root491|3386",0,NA,NA,NA,NA
"Root491|3393",0,NA,NA,NA,NA
"Root491|3401",7.70049976874598,-0.232923573480148,1.06004896369634,0.0365499693787779,0.0989765823413712
"Root491|3426",34.2552965697214,-0.393689874415608,1.13456620575059,0.0173894329761298,0.0766890451123957
"Root491|3472",3.38482030031819,0.258515269478767,1.06300457437705,0.19751172284829,NA
"Root491|3503",23.0904914318374,0.379969567571522,1.126948660709,0.0191538198631183,0.0803641330953074
"Root491|3526",0.692467037611105,0.177490643614766,1.03143969497185,0.551187800970369,NA
"Root491|3543",0,NA,NA,NA,NA
"Root491|3573",20.2766896486511,-0.353208685813864,1.11197493948924,0.00932081942077957,0.0541510947185851
"Root491|3581",0,NA,NA,NA,NA
"Root491|3585",0,NA,NA,NA,NA
"Root491|3589",0,NA,NA,NA,NA
"Root491|3605",0.380856870686108,0.155221795104603,1.0232468728976,0.705107357112776,NA
"Root491|3606",0,NA,NA,NA,NA
"Root491|3659",1.66192089026665,0.201232679609762,1.0424758793373,0.358751580289263,NA
"Root491|3719",5.59360906163582,-0.230416039621387,1.05897091142286,0.0497128187518339,0.109320424425494
"Root491|3819",0,NA,NA,NA,NA
"Root491|3846",0,NA,NA,NA,NA
"Root491|3906",0,NA,NA,NA,NA
"Root491|3915",1.55805083462499,0.19982290634464,1.04175827124418,0.371343697221045,NA
"Root491|3959",0,NA,NA,NA,NA
"Root491|4013",1.0040772045361,0.188847611168434,1.03642613522742,0.464016060920836,NA
"Root491|4044",24.953726961637,0.378385693308898,1.12619471826655,0.0177572765116625,0.0773354285461187
"Root491|4163",1.55805083462499,0.19982290634464,1.04175827124418,0.371343697221045,NA
"Root491|4183",1.07332390829721,0.190685331803477,1.03728378918541,0.449190619050788,NA
"Root491|4336",0,NA,NA,NA,NA
"Root491|4347",0,NA,NA,NA,NA
"Root491|4423",7.30552724679715,0.222419113349126,1.05380395780865,NA,NA
"Root491|449",0,NA,NA,NA,NA
"Root491|4528",3.11498484381806,0.212379460263786,1.04839349640279,NA,NA
"Root491|4560",0,NA,NA,NA,NA
"Root491|4616",0.179022117460808,0.122163967520886,1.0146704413256,0.908921390588581,NA
"Root491|4774",0,NA,NA,NA,NA
"Root491|4844",7.81285010248318,-0.000925939817341747,0.980223029908558,NA,NA
"Root491|4919",12.4765141124502,-0.322814993280903,1.09828577268261,0.00926719887703588,0.0541510947185851
"Root491|4949",0,NA,NA,NA,NA
"Root491|4953",0,NA,NA,NA,NA
"Root491|5019",17.4060187753787,0.350629120329546,1.10161259415777,0.0587386230230282,0.119357292015552
"Root491|5023",0,NA,NA,NA,NA
"Root491|5037",2.3197645759972,0.207504472244842,1.04579872568823,0.297987975345411,NA
"Root491|602",0,NA,NA,NA,NA
"Root491|670",0.180439001988252,-0.175809423718323,1.03259639511806,0.440290097870542,NA
"Root491|738",0,NA,NA,NA,NA
"Root491|873",0.900207148894436,0.18570709587782,1.03499300627785,0.488845536286508,NA
"Root491|889",5.50511294900828,0.219304853476895,1.05220213188563,NA,NA
"Root491|117",0,NA,NA,NA,NA
"Root491|1484",3.06746303380029,-0.21793915099789,1.05427296637927,0.0896346166175076,NA
"Root491|1514",4.36634047121021,-0.265329426016043,1.06941893096512,0.0826851785790569,NA
"Root491|1656",52.4616755426499,0.543649634004902,1.24620958183717,0.0059919992674458,0.045871192382042
"Root491|1771",0,NA,NA,NA,NA
"Root491|2198",0,NA,NA,NA,NA
"Root491|2268",5.81400579704328,-0.174197904012805,1.01976410197932,0.442297770329581,0.564687016365986
"Root491|2366",0.72709038949166,0.179094374049333,1.03211005635626,0.53931948614175,NA
"Root491|2532",24.8767005606285,-0.205138664520095,1.02481690986211,0.393282361575466,0.520620580282523
"Root491|2782",0,NA,NA,NA,NA
"Root491|3200",9.51238206727445,-0.234352636810364,1.06066107451479,0.0295613418427834,0.0949303193881947
"Root491|3307",0,NA,NA,NA,NA
"Root491|3331",34.651600677094,-0.459005857896751,1.18424511287928,0.000528203845537723,0.013464512769233
"Root491|3364",0,NA,NA,NA,NA
"Root491|3491",9.70646569283642,-0.0224379808030487,0.981055865397002,NA,NA
"Root491|3510",0,NA,NA,NA,NA
"Root491|3533",0,NA,NA,NA,NA
"Root491|3639",0.226485287316058,-0.180620103638783,1.03454109673662,0.440290097870542,NA
"Root491|3648",0,NA,NA,NA,NA
"Root491|3714",11.944602899318,-0.232134033452591,1.05998044440475,0.0243851763004012,0.0883379296394746
"Root491|3725",0,NA,NA,NA,NA
"Root491|3729",0.865583797013881,0.18454130810993,1.03447113510586,0.497928786171257,NA
"Root491|3778",0,NA,NA,NA,NA
"Root491|3780",0,NA,NA,NA,NA
"Root491|3796",0,NA,NA,NA,NA
"Root491|3883",0,NA,NA,NA,NA
"Root491|3895",0,NA,NA,NA,NA
"Root491|3897",0,NA,NA,NA,NA
"Root491|3937",0.179022117460808,0.122163967520886,1.0146704413256,0.908921390588581,NA
"Root491|400",21.1143147005385,0.303257633893439,1.08674233660189,0.0356755828628946,0.0979185384816404
"Root491|4135",0,NA,NA,NA,NA
"Root491|4189",0,NA,NA,NA,NA
"Root491|421",3.67007529933885,0.21465508303904,1.04963717616383,NA,NA
"Root491|4254",4.63551937928594,0.258598711034255,1.06458398198558,NA,NA
"Root491|4262",2.07740111283331,0.20569010144722,1.04479628225341,0.317291165255868,NA
"Root491|4291",0,NA,NA,NA,NA
"Root491|4292",0,NA,NA,NA,NA
"Root491|4333",0,NA,NA,NA,NA
"Root491|4463",52.5516249529221,-0.472809875771811,1.19521950763684,0.00020899844187662,0.00789195826763389
"Root491|4488",0,NA,NA,NA,NA
"Root491|4507",0.934830500774991,0.186810450117394,1.03549190993357,0.480186862167273,NA
"Root491|4567",0,NA,NA,NA,NA
"Root491|4602",0,NA,NA,NA,NA
"Root491|4680",0,NA,NA,NA,NA
"Root491|4689",0,NA,NA,NA,NA
"Root491|4751",24.4089992043955,-0.258567917140331,1.0686131175141,0.0298521989905925,0.0949303193881947
"Root491|4957",0,NA,NA,NA,NA
"Root491|5005",2.18127116847498,0.206635208896166,1.04528493275164,0.308658007603534,NA
"Root491|501",7.33743327978771,-0.0814320942453943,0.989090206502096,0.748289854556221,0.803463300053453
"Root491|5016",11.3740262025792,-0.214464009912584,1.02345623885902,0.399756866290605,0.52623361494752
"Root491|5101",0,NA,NA,NA,NA
"Root491|5149",11.6514216956872,-0.315762443563451,1.09475706113282,0.0108188070678674,0.0590808292221821
"Root491|5203",1.72049883095046,-0.142745799850921,1.01149683126144,0.531564323629703,NA
"Root491|630",0,NA,NA,NA,NA
"Root491|635",0,NA,NA,NA,NA
"Root491|779",6.41869605821336,-0.312540345011311,1.09257784092711,0.022189623013982,0.0849892958179365
"Root491|11",0,NA,NA,NA,NA
"Root491|142",0,NA,NA,NA,NA
"Root491|2036",0,NA,NA,NA,NA
"Root491|2152",44.2908710510416,-0.369994046586264,1.12383581497694,0.00422827332220376,0.037891834002826
"Root491|2518",0,NA,NA,NA,NA
"Root491|2764",0,NA,NA,NA,NA
"Root491|2935",1.15592931283723,-0.211540211406214,1.05015625648585,0.189548935395209,NA
"Root491|3429",15.7322929836354,0.113640872308516,0.971376088036872,NA,NA
"Root491|3480",3.42834103777679,-0.220039244891145,1.05507265531304,0.080997948814577,NA
"Root491|3569",0,NA,NA,NA,NA
"Root491|3774",0,NA,NA,NA,NA
"Root491|3777",1.96625388189852,-0.128391474963826,1.00556277514555,0.586273513257615,NA
"Root491|3782",0,NA,NA,NA,NA
"Root491|3889",0,NA,NA,NA,NA
"Root491|4167",0,NA,NA,NA,NA
"Root491|4307",0,NA,NA,NA,NA
"Root491|4581",0,NA,NA,NA,NA
"Root491|5063",0,NA,NA,NA,NA
"Root491|5188",1.44351201590602,-0.214170963589676,1.05180030930191,0.15716386242244,NA
"Root491|5206",88.3382880182273,-0.0631016690264236,0.951702275142755,0.843464593972525,0.88260741195628
"Root491|665",4.35452279153303,0.261995839113736,1.06551732936528,0.165031265747122,NA
"Root491|1388",0.0346233518805552,0.0512761450416003,1.00924061754009,0.761656742160194,NA
"Root491|1422",0,NA,NA,NA,NA
"Root491|156",10.4183232165387,-0.234563491448299,1.06077740656216,0.0270303712868417,0.0912764711570163
"Root491|1687",0,NA,NA,NA,NA
"Root491|190",0,NA,NA,NA,NA
"Root491|2004",0,NA,NA,NA,NA
"Root491|2291",0.902195009941261,-0.210108119726591,1.04926767719141,0.215800663607145,NA
"Root491|2610",8.33390934536635,-0.290908032778,1.08295658616762,0.0198932558232024,0.0815565150757683
"Root491|2612",5.4356468955854,-0.22859800619817,1.05832645449921,0.0518804466787081,0.111819064051615
"Root491|2639",80.2679664742156,-0.488578690976282,1.18808304060854,0.0416780587600173,0.102761774508826
"Root491|2655",0,NA,NA,NA,NA
"Root491|2732",0,NA,NA,NA,NA
"Root491|2815",0,NA,NA,NA,NA
"Root491|3046",10.3749781416443,0.0547874883810704,0.98382800420592,NA,NA
"Root491|306",0,NA,NA,NA,NA
"Root491|3214",0,NA,NA,NA,NA
"Root491|3230",0,NA,NA,NA,NA
"Root491|3261",2.95863287879636,-0.240209536834995,1.05608940852392,0.172347929906312,NA
"Root491|3332",15.8240919156936,-0.357401849510366,1.11334160691044,0.0122733564883293,0.064504332220618
"Root491|3469",10.0745899977016,-0.20222656754651,1.01890727420242,0.428749164623648,0.552944033343045
"Root491|3671",176.582991361779,-0.958103889441548,1.89122810625138,0.00214546172295793,0.027771810080511
"Root491|3817",0,NA,NA,NA,NA
"Root491|383",0,NA,NA,NA,NA
"Root491|385",0,NA,NA,NA,NA
"Root491|3851",0,NA,NA,NA,NA
"Root491|502",0,NA,NA,NA,NA
"Root491|503",0,NA,NA,NA,NA
"Root491|667",55.1519648769239,-0.6574441144352,1.37792579708979,0.000474781256315842,0.0125234754024443
"Root491|704",11.6072188736266,0.313444960601862,1.09022127749365,0.0587394970720313,0.119357292015552
"Root491|783",0,NA,NA,NA,NA
"Root491|1158",0,NA,NA,NA,NA
"Root491|1241",0,NA,NA,NA,NA
"Root491|1263",0,NA,NA,NA,NA
"Root491|1361",4.33053604771805,-0.225675251853884,1.05715411522969,0.064261539387863,NA
"Root491|1403",0,NA,NA,NA,NA
"Root491|1429",0,NA,NA,NA,NA
"Root491|1462",0,NA,NA,NA,NA
"Root491|1477",1.45418077898332,0.198286209245647,1.04097904475832,0.385099955756025,NA
"Root491|1653",9.55093607395631,-0.313606713558494,1.09354687726995,0.0139553027147304,0.0677413652610871
"Root491|2032",6.69117070859621,0.15367076407462,0.998502641494794,NA,NA
"Root491|2058",0,NA,NA,NA,NA
"Root491|2074",5.77404806362407,-0.230884326469193,1.05915542000806,0.0481556319815201,0.107749878258687
"Root491|2123",0,NA,NA,NA,NA
"Root491|2150",0,NA,NA,NA,NA
"Root491|2206",9.28589677995839,-0.234225718224572,1.06060474251002,0.0302861646565975,0.0949303193881947
"Root491|2337",0,NA,NA,NA,NA
"Root491|2417",0,NA,NA,NA,NA
"Root491|3142",0.969453852655546,0.187855898048173,1.03596919626381,0.471920091167314,NA
