"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root74|2451",142.109793357366,0.296498231934237,1.08162958549122,0.0527219713423546,0.0834764546253948
"Root74|5803",3181.81522389371,0.582793473168003,1.28912504665425,0.0025392547313971,0.00536064887739389
"Root74|6392",0,NA,NA,NA,NA
"Root74|1466",0,NA,NA,NA,NA
"Root74|4979",0,NA,NA,NA,NA
"Root74|997",0,NA,NA,NA,NA
"Root74|1508",26.1176550086959,0.231928332171662,1.05895175401281,1.19097767757911e-09,5.58965805725412e-09
"Root74|2570",0,NA,NA,NA,NA
"Root74|4444",0,NA,NA,NA,NA
"Root74|3166",0,NA,NA,NA,NA
"Root74|3167",0,NA,NA,NA,NA
"Root74|3168",0,NA,NA,NA,NA
"Root74|4244",12.2655068298213,0.214156065836453,1.04777908886542,0.172118968122607,0.251558491871503
"Root74|3",0,NA,NA,NA,NA
"Root74|5905",1.54557380386407,-0.0300616977820383,0.991325719354135,0.927371518555815,0.978892158475583
"Root74|6826",0,NA,NA,NA,NA
"Root74|6904",0,NA,NA,NA,NA
"Root74|7022",0,NA,NA,NA,NA
"Root74|2615",0,NA,NA,NA,NA
"Root74|5931",1.57169580314102,-0.154421337370539,1.02689672865938,NA,NA
"Root74|5181",53.9386353440458,0.234524401019389,1.05990845275191,NA,NA
"Root74|998",0,NA,NA,NA,NA
"Root74|2942",63.0230370862009,0.234990787925848,1.06007969015385,NA,NA
"Root74|2943",23.8465545731571,0.231598314167786,1.0588285844309,1.47096264664582e-09,5.58965805725412e-09
"Root74|2945",38.6087074041591,0.23330777913132,1.05946266937644,3.96290588142281e-09,1.10433551495365e-08
"Root74|6548",0,NA,NA,NA,NA
"Root74|6733",0,NA,NA,NA,NA
"Root74|6734",0,NA,NA,NA,NA
"Root74|2449",50.5619855546569,0.201902022297434,1.03734234701126,0.299716972344693,0.379641498303278
"Root74|6698",0,NA,NA,NA,NA
"Root74|3392",0,NA,NA,NA,NA
"Root74|3394",0,NA,NA,NA,NA
"Root74|5313",26.6854301175806,0.232011652449414,1.05898265814152,4.06860452877659e-09,1.10433551495365e-08
"Root74|5586",0,NA,NA,NA,NA
"Root74|5036",0,NA,NA,NA,NA
"Root74|1",1163.93897321362,0.245606226955313,1.0639745897683,NA,NA
"Root74|2091",31.7954060975428,0.232637841671859,1.05921510672494,7.49973228267891e-10,4.74983044569665e-09
"Root74|3962",0,NA,NA,NA,NA
"Root74|3963",15.8977030487714,0.230095481568011,1.05826112457767,0.012439640038247,0.0236353160726693
"Root74|2",9.65217685103978,0.228172844749292,1.05751285193538,0.0208352180388259,0.0359881038852447
"Root74|6603",4.74232367064999,-0.183995041962954,1.03673966157838,NA,NA
"Root74|5183",0,NA,NA,NA,NA
"Root74|6491",0,NA,NA,NA,NA
"Root74|6825",0,NA,NA,NA,NA
"Root74|4543",0,NA,NA,NA,NA
"Root74|1424",0,NA,NA,NA,NA
"Root74|3782",0,NA,NA,NA,NA
"Root74|5976",0,NA,NA,NA,NA
"Root74|6317",235.626670187147,0.239505246860772,1.06172510447112,0.000461183872676595,0.00109531169760691
"Root74|2685",0,NA,NA,NA,NA
"Root74|2946",1689.38655184845,0.246892429820795,1.06445344405909,NA,NA
"Root74|3783",40.3120327308132,0.233467976104887,1.05952148969595,4.23925194662454e-10,4.74983044569665e-09
"Root74|5185",0,NA,NA,NA,NA
"Root74|6822",0,NA,NA,NA,NA
"Root74|1107",171.468082883177,0.238717626753627,1.06143658326032,NA,NA
"Root74|2192",35.202056750851,0.233004038834502,1.05935035220042,7.49153337449262e-10,4.74983044569665e-09
"Root74|961",0,NA,NA,NA,NA
"Root74|2706",491.46023221418,0.233161684609686,1.05621923106706,NA,NA
"Root74|4286",0,NA,NA,NA,NA
"Root74|5929",0,NA,NA,NA,NA
"Root74|5930",0,NA,NA,NA,NA
"Root74|5408",255.498798998112,0.00777405783781544,0.936532961431908,0.999992430931471,0.999992430931471
"Root74|6008",45.7186739829324,0.210175820159659,1.04378790132137,0.232853552418087,0.316015535424546
"Root74|6071",2520.68246082337,8.05352893754845,4.3391693000576,NA,NA
"Root74|6072",0,NA,NA,NA,NA
"Root74|6073",0,NA,NA,NA,NA
"Root74|6074",0,NA,NA,NA,NA
"Root74|6234",0,NA,NA,NA,NA
"Root74|1367",0,NA,NA,NA,NA
"Root74|6418",0,NA,NA,NA,NA
"Root74|5409",0,NA,NA,NA,NA
"Root74|6010",17.395813203257,0.131820577386703,1.00611824246318,0.580779775016734,0.689675982832372
"Root74|1369",3.56896523667473,-0.177065940260877,1.03410818810041,NA,NA
"Root74|6995",0,NA,NA,NA,NA
"Root74|6604",0,NA,NA,NA,NA
"Root74|2057",0,NA,NA,NA,NA
"Root74|4443",0,NA,NA,NA,NA
"Root74|1506",0,NA,NA,NA,NA
"Root74|1507",0,NA,NA,NA,NA
"Root74|4868",0.687616913874195,-0.128408751834675,1.02035093959164,0.922529867280061,0.978892158475583
"Root74|6778",0,NA,NA,NA,NA
"Root74|4869",0,NA,NA,NA,NA
"Root74|527",0,NA,NA,NA,NA
"Root74|6732",0,NA,NA,NA,NA
"Root74|6978",0,NA,NA,NA,NA
"Root74|6958",0,NA,NA,NA,NA
"Root74|6976",0,NA,NA,NA,NA
"Root74|5928",0,NA,NA,NA,NA
"Root74|6863",0,NA,NA,NA,NA
"Root74|2090",0,NA,NA,NA,NA
"Root74|4980",0,NA,NA,NA,NA
"Root74|4289",0,NA,NA,NA,NA
"Root74|1423",0,NA,NA,NA,NA
"Root74|528",0,NA,NA,NA,NA
"Root74|6318",0,NA,NA,NA,NA
"Root74|6821",0,NA,NA,NA,NA
"Root74|3784",0,NA,NA,NA,NA
"Root74|5467",0,NA,NA,NA,NA
"Root74|6824",0,NA,NA,NA,NA
"Root74|7024",0,NA,NA,NA,NA
