"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root1433D1|2007",0,NA,NA,NA,NA
"Root1433D1|2218",0,NA,NA,NA,NA
"Root1433D1|3159",0,NA,NA,NA,NA
"Root1433D1|513",0.138308414731095,-0.111202427957523,1.01970723713101,0.73431602923914,NA
"Root1433D1|1572",4.27561837939985,0.189790205899309,1.03586627498801,0.311118723332483,NA
"Root1433D1|214",12.8407343992677,0.270976386769175,1.06527900605686,0.128100090466656,0.218934700070285
"Root1433D1|2859",26.0480847743563,-0.213442854182965,1.05146051571704,0.0822375752578355,0.154606641484731
"Root1433D1|2409",0,NA,NA,NA,NA
"Root1433D1|2410",0,NA,NA,NA,NA
"Root1433D1|654",0,NA,NA,NA,NA
"Root1433D1|882",0,NA,NA,NA,NA
"Root1433D1|1387",0,NA,NA,NA,NA
"Root1433D1|2338",37.2473973755471,0.03421944819412,0.978485308772435,0.917837587724929,0.927706809098315
"Root1433D1|369",0,NA,NA,NA,NA
"Root1433D1|2056",0,NA,NA,NA,NA
"Root1433D1|1805",1314.50247454402,0.238907200194612,1.05912183110662,NA,NA
"Root1433D1|2443",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|2907",0,NA,NA,NA,NA
"Root1433D1|261",0,NA,NA,NA,NA
"Root1433D1|1456",0,NA,NA,NA,NA
"Root1433D1|2351",0,NA,NA,NA,NA
"Root1433D1|239",4.51325060466817,-0.198028563420257,1.04220676531514,0.270985917749417,NA
"Root1433D1|2789",0,NA,NA,NA,NA
"Root1433D1|1950",1.6549239858675,-0.171352144336459,1.03440202356866,0.481489150463338,NA
"Root1433D1|1831",16.9569156176114,0.321308232037645,1.08777118639272,0.0861203673518713,0.155679125597614
"Root1433D1|3048",0,NA,NA,NA,NA
"Root1433D1|1564",3.18254612666827,0.220966307355036,1.05382317009037,0.103465258400172,NA
"Root1433D1|120",0,NA,NA,NA,NA
"Root1433D1|1483",0,NA,NA,NA,NA
"Root1433D1|1343",0.0530424354444712,0.119451118358949,1.01603696613491,0.437150561859918,NA
"Root1433D1|781",0.145248045265201,-0.00891656737668651,0.996072292551308,0.623654680546173,NA
"Root1433D1|2843",0,NA,NA,NA,NA
"Root1433D1|615",0,NA,NA,NA,NA
"Root1433D1|311",7.93852901329063,-0.00564732399937566,0.983030841212426,NA,NA
"Root1433D1|840",0.0413730996466875,-0.0848119957399961,1.01469418391588,0.682309846402506,NA
"Root1433D1|1587",4.88216761523502,-0.19241889620088,1.04107455761973,0.268257039906542,NA
"Root1433D1|2208",0,NA,NA,NA,NA
"Root1433D1|1949",0,NA,NA,NA,NA
"Root1433D1|668",0,NA,NA,NA,NA
"Root1433D1|117",0,NA,NA,NA,NA
"Root1433D1|2956",0,NA,NA,NA,NA
"Root1433D1|1232",0,NA,NA,NA,NA
