"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Root68|1094",0,NA,NA,NA,NA
"Root68|1097",0,NA,NA,NA,NA
"Root68|1168",0,NA,NA,NA,NA
"Root68|1291",0.18554876151215,-0.0171549115028548,0.483606751661154,0.61887895892521,NA
"Root68|1318",0,NA,NA,NA,NA
"Root68|1372",14.6813332199324,-0.0772447353515637,0.480206127366585,0.443378312423488,NA
"Root68|1379",2.30166231727287,-0.0422149598968555,0.485524939307304,0.639478810795905,NA
"Root68|1405",0.860271530647243,-0.0287204433131711,0.484196385575512,0.949354325762546,NA
"Root68|148",7.78471562726465,0.088230241123236,0.491324495744981,0.268446344792993,NA
"Root68|1836",32.0405641516873,-0.0768003594806131,0.471968550094811,0.575862878291922,NA
"Root68|1896",10.229471202668,0.0977362734566837,0.493166458481404,0.24811224627976,NA
"Root68|1979",1.63785470476573,-0.0341146698483459,0.48478638904011,0.762399535100009,NA
"Root68|2085",0.0674722769135093,-0.0108347384914696,0.483546723199877,0.398082463464071,NA
"Root68|2145",9.30478625607228,0.0813940169146707,0.490581154654475,0.260460717754229,NA
"Root68|2184",67.8911452182762,-0.00522257292052812,0.451351548781355,0.968582189313998,NA
"Root68|2323",4.69692814770245,-0.0690989967294491,0.489455051867721,0.350161120014054,NA
"Root68|2332",0,NA,NA,NA,NA
"Root68|2420",0.269889107654037,-0.0197344006223378,0.483678880750285,0.716955926796759,NA
"Root68|2467",0,NA,NA,NA,NA
"Root68|2475",13.1957940162988,-0.00950322191225086,0.470122083497619,0.925765345341712,NA
"Root68|2506",1.90384485266366,-0.0375447991028017,0.48507218343061,0.708731891695992,NA
"Root68|2538",18.3951152162988,0.133895754870234,0.503015332696623,0.187160352448521,NA
"Root68|2629",158.740032275913,-0.106779444347359,0.465277905322445,0.515271742801019,0.697367968786398
"Root68|266",5.69020712281176,-0.0294924929777278,0.479210679231359,0.687794330407595,NA
"Root68|2747",949.994188372151,6.95669978192712,1.83833484671841,3.36491527640159e-06,0.000416394256663188
"Root68|278",16.8241309945102,-0.0472453429482374,0.473264116638827,0.662124729875476,NA
"Root68|2818",11.0563279800485,-0.0110839592732756,0.475980226602752,0.890744279971143,NA
"Root68|3089",13.4134242384583,0.179743083477972,0.535746297812479,NA,NA
"Root68|31",1.66244268833398,-0.0341709891047919,0.484794894698169,0.759463095329213,NA
"Root68|3101",19.5559265592951,0.0511252961304671,0.480886347784441,NA,NA
"Root68|3107",0.0506042076851319,-0.00932845740705238,0.483569974207728,0.356962218442891,NA
"Root68|3128",0,NA,NA,NA,NA
"Root68|3134",10.65457953261,-0.0338781252190731,0.473515838485689,0.725050152693238,NA
"Root68|3183",0,NA,NA,NA,NA
"Root68|3221",0,NA,NA,NA,NA
"Root68|3310",0.644736845301981,-0.0264638439085073,0.4840206955295,0.96431220250834,NA
"Root68|3455",11.695324868349,-0.0993869371547702,0.490880832787537,0.225916620577966,NA
"Root68|3517",0.43856979993781,-0.023427224092824,0.483835574839396,0.853056760109146,NA
"Root68|3536",4.64981039738217,-0.0902189519331024,0.493432037068474,0.27629382542116,NA
"Root68|3553",9.37004190241261,-0.0718781192216302,0.48307414837033,0.335372159156368,NA
"Root68|3576",10.8673396004093,-0.042260944353136,0.476194783475794,0.663391527680469,NA
"Root68|3773",10.625018355917,-0.0220689713003332,0.475449957753682,0.801624323399531,NA
"Root68|3826",6.57627980339845,-0.110621413262307,0.499324042321714,0.16736563717346,NA
"Root68|3879",0.742195046048602,-0.0276686011304336,0.484109567948725,0.992951046610569,NA
"Root68|4053",0,NA,NA,NA,NA
"Root68|4371",39.625437088931,-0.0819681628347731,0.476176331060882,0.505596073268983,NA
"Root68|4465",0,NA,NA,NA,NA
"Root68|4762",7.97338469407374,-0.130775340360583,0.50627803557863,0.109473722764031,NA
"Root68|4890",4.84341756171748,-0.0801352951870168,0.491441037407621,0.302153774519697,NA
"Root68|5002",3.18532760645675,-0.0537518613334796,0.486923110153299,0.506254624325274,NA
"Root68|5071",11.8063899843249,-0.0453278725294521,0.475185192837327,0.640133296161697,NA
"Root68|5202",104.24972785497,-0.170897052485691,0.491570304123907,0.304906995950948,NA
"Root68|5214",9.08755531522347,-0.0040820796241712,0.47528225057442,0.957528576735269,NA
"Root68|5530",7.60846712427584,-0.136971476607863,0.506547600855283,0.155661648657877,NA
"Root68|695",0.202416830740528,-0.0177013905430263,0.483618711888885,0.640996662006236,NA
"Root68|868",5.88467656899867,-0.0165104725588603,0.478388563925773,0.747142313290548,NA
"Root68|1135",18.3461235561371,0.0242257307041618,0.469429993538159,0.840279306166718,NA
"Root68|1384",5.65665358391364,0.0645755271315673,0.4840530911637,0.41465261618114,NA
"Root68|1385",4.42693554129656,0.00530198822252035,0.477992158312026,0.992657827249956,NA
"Root68|1448",0,NA,NA,NA,NA
"Root68|1638",12.2331732351601,-0.0543465498421973,0.47569612840994,0.584170113291195,NA
"Root68|165",0,NA,NA,NA,NA
"Root68|1769",7.67837282312167,-0.124249052881836,0.503934244127489,0.123338752946908,NA
"Root68|2123",3.27311653440548,0.0313541468070816,0.482248503811259,0.637935790391073,NA
"Root68|2215",4.91239805118285,-0.0184188785170592,0.478736889578413,0.799760388608842,NA
"Root68|2305",6.81577773423069,-0.0409413477449131,0.478337670232139,0.549161819599477,NA
"Root68|2765",7.36246400639953,0.0855465992357288,0.486173463607369,0.397070971843059,NA
